"HHID","A10itemcod","Farm_Implement","A10Q1_other","a10q1","a10q2","a10q3","a10q4","a10q5","a10q6","a10q7","a10q8","hh","wgt_X"
195060401,20,2,,,,,,,,,,"H19506-04-01",2464.5224609375
195060401,21,2,,,,,,,,,,"H19506-04-01",2464.5224609375
195060401,22,1,"axe",0,,1,1,,2,,,"H19506-04-01",2464.5224609375
195070401,1,1,,3,18000,2,1,,1,1,0,"H19507-04-01",2464.5224609375
195070401,2,2,,,,,,,,,,"H19507-04-01",2464.5224609375
195070401,3,1,,1,4000,1,1,,1,1,0,"H19507-04-01",2464.5224609375
195070401,4,1,,1,3000,1,1,,2,,,"H19507-04-01",2464.5224609375
195070401,5,2,,,,,,,,,,"H19507-04-01",2464.5224609375
195070401,6,2,,,,,,,,,,"H19507-04-01",2464.5224609375
195070401,7,2,,,,,,,,,,"H19507-04-01",2464.5224609375
195070401,8,2,,,,,,,,,,"H19507-04-01",2464.5224609375
195070401,9,2,,,,,,,,,,"H19507-04-01",2464.5224609375
195070401,10,2,,,,,,,,,,"H19507-04-01",2464.5224609375
195070401,11,2,,,,,,,,,,"H19507-04-01",2464.5224609375
195070401,12,2,,,,,,,,,,"H19507-04-01",2464.5224609375
195070401,13,2,,,,,,,,,,"H19507-04-01",2464.5224609375
195070401,14,2,,,,,,,,,,"H19507-04-01",2464.5224609375
195070401,15,2,,,,,,,,,,"H19507-04-01",2464.5224609375
195070401,16,2,,,,,,,,,,"H19507-04-01",2464.5224609375
195070401,17,2,,,,,,,,,,"H19507-04-01",2464.5224609375
195070401,18,2,,,,,,,,,,"H19507-04-01",2464.5224609375
195070401,19,2,,,,,,,,,,"H19507-04-01",2464.5224609375
195070401,20,2,,,,,,,,,,"H19507-04-01",2464.5224609375
195070401,21,2,,,,,,,,,,"H19507-04-01",2464.5224609375
195070401,22,1,"axe",1,4000,1,1,,2,,,"H19507-04-01",2464.5224609375
195080401,1,1,,2,15000,2,1,,2,,,"H19508-04-01",2464.5224609375
195080401,2,2,,,,,,,,,,"H19508-04-01",2464.5224609375
195080401,3,1,,1,5000,1,1,,2,,,"H19508-04-01",2464.5224609375
195080401,4,1,,0,,0,1,,1,2,0,"H19508-04-01",2464.5224609375
195080401,5,2,,,,,,,,,,"H19508-04-01",2464.5224609375
195080401,6,2,,,,,,,,,,"H19508-04-01",2464.5224609375
195080401,7,1,,1,12000,1,1,,2,,,"H19508-04-01",2464.5224609375
195080401,8,2,,,,,,,,,,"H19508-04-01",2464.5224609375
195080401,9,2,,,,,,,,,,"H19508-04-01",2464.5224609375
195080401,10,2,,,,,,,,,,"H19508-04-01",2464.5224609375
195080401,11,2,,,,,,,,,,"H19508-04-01",2464.5224609375
195080401,12,2,,,,,,,,,,"H19508-04-01",2464.5224609375
195080401,13,2,,,,,,,,,,"H19508-04-01",2464.5224609375
195080401,14,2,,,,,,,,,,"H19508-04-01",2464.5224609375
195080401,15,2,,,,,,,,,,"H19508-04-01",2464.5224609375
195080401,16,2,,,,,,,,,,"H19508-04-01",2464.5224609375
195080401,17,2,,,,,,,,,,"H19508-04-01",2464.5224609375
195080401,18,2,,,,,,,,,,"H19508-04-01",2464.5224609375
195080401,19,2,,,,,,,,,,"H19508-04-01",2464.5224609375
195080401,20,2,,,,,,,,,,"H19508-04-01",2464.5224609375
195080401,21,2,,,,,,,,,,"H19508-04-01",2464.5224609375
195080401,22,1,"axe",1,7000,1,1,,2,,,"H19508-04-01",2464.5224609375
195090401,1,1,,1,1000,3,1,,1,1,0,"H19509-04-01",2464.5224609375
195090401,2,2,,,,,,,,,,"H19509-04-01",2464.5224609375
195090401,3,1,,2,10000,1,1,,2,,,"H19509-04-01",2464.5224609375
195090401,4,1,,1,500,1,1,,1,1,0,"H19509-04-01",2464.5224609375
195090401,5,2,,,,,,,,,,"H19509-04-01",2464.5224609375
195090401,6,2,,,,,,,,,,"H19509-04-01",2464.5224609375
195090401,7,2,,,,,,,,,,"H19509-04-01",2464.5224609375
195090401,8,2,,,,,,,,,,"H19509-04-01",2464.5224609375
195090401,9,2,,,,,,,,,,"H19509-04-01",2464.5224609375
195090401,10,2,,,,,,,,,,"H19509-04-01",2464.5224609375
195090401,11,2,,,,,,,,,,"H19509-04-01",2464.5224609375
195090401,12,1,,1,4000,1,1,,2,,,"H19509-04-01",2464.5224609375
195090401,13,2,,,,,,,,,,"H19509-04-01",2464.5224609375
195090401,14,2,,,,,,,,,,"H19509-04-01",2464.5224609375
195090401,15,2,,,,,,,,,,"H19509-04-01",2464.5224609375
195090401,16,2,,,,,,,,,,"H19509-04-01",2464.5224609375
195090401,17,2,,,,,,,,,,"H19509-04-01",2464.5224609375
195090401,18,2,,,,,,,,,,"H19509-04-01",2464.5224609375
195090401,19,2,,,,,,,,,,"H19509-04-01",2464.5224609375
195090401,20,2,,,,,,,,,,"H19509-04-01",2464.5224609375
195090401,21,2,,,,,,,,,,"H19509-04-01",2464.5224609375
195090401,22,2,,,,,,,,,,"H19509-04-01",2464.5224609375
195100401,1,1,,4,10000,4,1,,1,2,0,"H19510-04-01",2464.5224609375
195100401,2,2,,,,,,,,,,"H19510-04-01",2464.5224609375
195100401,3,2,,,,,,,,,,"H19510-04-01",2464.5224609375
195100401,4,2,,,,,,,,,,"H19510-04-01",2464.5224609375
195100401,5,2,,,,,,,,,,"H19510-04-01",2464.5224609375
195100401,6,2,,,,,,,,,,"H19510-04-01",2464.5224609375
195100401,7,2,,,,,,,,,,"H19510-04-01",2464.5224609375
195100401,8,2,,,,,,,,,,"H19510-04-01",2464.5224609375
195100401,9,2,,,,,,,,,,"H19510-04-01",2464.5224609375
195100401,10,2,,,,,,,,,,"H19510-04-01",2464.5224609375
195100401,11,2,,,,,,,,,,"H19510-04-01",2464.5224609375
195100401,12,2,,,,,,,,,,"H19510-04-01",2464.5224609375
195100401,13,2,,,,,,,,,,"H19510-04-01",2464.5224609375
195100401,14,2,,,,,,,,,,"H19510-04-01",2464.5224609375
195100401,15,2,,,,,,,,,,"H19510-04-01",2464.5224609375
195100401,16,1,,2,2000,2,1,,2,,,"H19510-04-01",2464.5224609375
195100401,17,2,,,,,,,,,,"H19510-04-01",2464.5224609375
195100401,18,2,,,,,,,,,,"H19510-04-01",2464.5224609375
195100401,19,2,,,,,,,,,,"H19510-04-01",2464.5224609375
195100401,20,2,,,,,,,,,,"H19510-04-01",2464.5224609375
195100401,21,2,,,,,,,,,,"H19510-04-01",2464.5224609375
195100401,22,2,,,,,,,,,,"H19510-04-01",2464.5224609375
196020401,1,2,,,,,,,,,,"H19602-04-01",1232.26123046875
196020401,2,2,,,,,,,,,,"H19602-04-01",1232.26123046875
196020401,3,1,,1,3000,1,1,,2,,,"H19602-04-01",1232.26123046875
196020401,4,2,,,,,,,,,,"H19602-04-01",1232.26123046875
196020401,5,2,,,,,,,,,,"H19602-04-01",1232.26123046875
196020401,6,2,,,,,,,,,,"H19602-04-01",1232.26123046875
196020401,7,2,,,,,,,,,,"H19602-04-01",1232.26123046875
196020401,8,2,,,,,,,,,,"H19602-04-01",1232.26123046875
196020401,9,2,,,,,,,,,,"H19602-04-01",1232.26123046875
196020401,10,2,,,,,,,,,,"H19602-04-01",1232.26123046875
196020401,11,2,,,,,,,,,,"H19602-04-01",1232.26123046875
196020401,12,2,,,,,,,,,,"H19602-04-01",1232.26123046875
196020401,13,2,,,,,,,,,,"H19602-04-01",1232.26123046875
196020401,14,2,,,,,,,,,,"H19602-04-01",1232.26123046875
196020401,15,2,,,,,,,,,,"H19602-04-01",1232.26123046875
196020401,16,2,,,,,,,,,,"H19602-04-01",1232.26123046875
196020401,17,2,,,,,,,,,,"H19602-04-01",1232.26123046875
196020401,18,2,,,,,,,,,,"H19602-04-01",1232.26123046875
196020401,19,2,,,,,,,,,,"H19602-04-01",1232.26123046875
196020401,20,2,,,,,,,,,,"H19602-04-01",1232.26123046875
196020401,21,2,,,,,,,,,,"H19602-04-01",1232.26123046875
196020401,22,2,,,,,,,,,,"H19602-04-01",1232.26123046875
196020402,1,1,,6,28000,6,1,,2,,,"H19602-04-02",1232.26123046875
196020402,2,2,,,,,,,,,,"H19602-04-02",1232.26123046875
196020402,3,1,,1,3500,1,1,,2,,,"H19602-04-02",1232.26123046875
196020402,4,1,,1,3500,1,1,,2,,,"H19602-04-02",1232.26123046875
196020402,5,2,,,,,,,,,,"H19602-04-02",1232.26123046875
196020402,6,2,,,,,,,,,,"H19602-04-02",1232.26123046875
196020402,7,2,,,,,,,,,,"H19602-04-02",1232.26123046875
196020402,8,2,,,,,,,,,,"H19602-04-02",1232.26123046875
196020402,9,2,,,,,,,,,,"H19602-04-02",1232.26123046875
196020402,10,2,,,,,,,,,,"H19602-04-02",1232.26123046875
196020402,11,2,,,,,,,,,,"H19602-04-02",1232.26123046875
196020402,12,2,,,,,,,,,,"H19602-04-02",1232.26123046875
196020402,13,2,,,,,,,,,,"H19602-04-02",1232.26123046875
196020402,14,2,,,,,,,,,,"H19602-04-02",1232.26123046875
196020402,15,2,,,,,,,,,,"H19602-04-02",1232.26123046875
196020402,16,2,,,,,,,,,,"H19602-04-02",1232.26123046875
196020402,17,2,,,,,,,,,,"H19602-04-02",1232.26123046875
196020402,18,2,,,,,,,,,,"H19602-04-02",1232.26123046875
196020402,19,2,,,,,,,,,,"H19602-04-02",1232.26123046875
196020402,20,2,,,,,,,,,,"H19602-04-02",1232.26123046875
196020402,21,2,,,,,,,,,,"H19602-04-02",1232.26123046875
196020402,22,2,,,,,,,,,,"H19602-04-02",1232.26123046875
196030401,1,1,,3,18000,4,1,,1,2,0,"H19603-04-01",2464.5224609375
196030401,2,2,,,,,,,,,,"H19603-04-01",2464.5224609375
196030401,3,1,,1,1500,2,1,,2,,,"H19603-04-01",2464.5224609375
196030401,4,1,,0,,0,1,,1,1,0,"H19603-04-01",2464.5224609375
196030401,5,1,,1,30000,1,1,,1,1,0,"H19603-04-01",2464.5224609375
196030401,6,2,,,,,,,,,,"H19603-04-01",2464.5224609375
196030401,7,2,,,,,,,,,,"H19603-04-01",2464.5224609375
196030401,8,2,,,,,,,,,,"H19603-04-01",2464.5224609375
196030401,9,2,,,,,,,,,,"H19603-04-01",2464.5224609375
196030401,10,2,,,,,,,,,,"H19603-04-01",2464.5224609375
196030401,11,2,,,,,,,,,,"H19603-04-01",2464.5224609375
196030401,12,2,,,,,,,,,,"H19603-04-01",2464.5224609375
196030401,13,2,,,,,,,,,,"H19603-04-01",2464.5224609375
196030401,14,2,,,,,,,,,,"H19603-04-01",2464.5224609375
196030401,15,2,,,,,,,,,,"H19603-04-01",2464.5224609375
196030401,16,2,,,,,,,,,,"H19603-04-01",2464.5224609375
196030401,17,2,,,,,,,,,,"H19603-04-01",2464.5224609375
196030401,18,2,,,,,,,,,,"H19603-04-01",2464.5224609375
196030401,19,2,,,,,,,,,,"H19603-04-01",2464.5224609375
196030401,20,2,,,,,,,,,,"H19603-04-01",2464.5224609375
196030401,21,2,,,,,,,,,,"H19603-04-01",2464.5224609375
196030401,22,1,"axe",1,5000,1,1,,2,,,"H19603-04-01",2464.5224609375
196040401,1,1,,2,17000,2,1,,2,,,"H19604-04-01",2464.5224609375
196040401,2,2,,,,,,,,,,"H19604-04-01",2464.5224609375
196040401,3,1,,1,5000,1,1,,2,,,"H19604-04-01",2464.5224609375
196040401,4,2,,,,,,,,,,"H19604-04-01",2464.5224609375
196040401,5,2,,,,,,,,,,"H19604-04-01",2464.5224609375
196040401,6,2,,,,,,,,,,"H19604-04-01",2464.5224609375
196040401,7,2,,,,,,,,,,"H19604-04-01",2464.5224609375
196040401,8,2,,,,,,,,,,"H19604-04-01",2464.5224609375
196040401,9,2,,,,,,,,,,"H19604-04-01",2464.5224609375
196040401,10,2,,,,,,,,,,"H19604-04-01",2464.5224609375
196040401,11,2,,,,,,,,,,"H19604-04-01",2464.5224609375
196040401,12,1,,1,7000,1,1,,1,4,0,"H19604-04-01",2464.5224609375
196040401,13,2,,,,,,,,,,"H19604-04-01",2464.5224609375
196040401,14,2,,,,,,,,,,"H19604-04-01",2464.5224609375
196040401,15,2,,,,,,,,,,"H19604-04-01",2464.5224609375
196040401,16,2,,,,,,,,,,"H19604-04-01",2464.5224609375
196040401,17,2,,,,,,,,,,"H19604-04-01",2464.5224609375
196040401,18,2,,,,,,,,,,"H19604-04-01",2464.5224609375
196040401,19,2,,,,,,,,,,"H19604-04-01",2464.5224609375
196040401,20,2,,,,,,,,,,"H19604-04-01",2464.5224609375
196040401,21,2,,,,,,,,,,"H19604-04-01",2464.5224609375
196040401,22,1,"axe",1,12000,1,1,,1,3,0,"H19604-04-01",2464.5224609375
196090401,1,1,,3,8000,1,1,,2,,,"H19609-04-01",2464.5224609375
196090401,2,2,,,,,,,,,,"H19609-04-01",2464.5224609375
196090401,3,2,,,,,,,,,,"H19609-04-01",2464.5224609375
196090401,4,2,,,,,,,,,,"H19609-04-01",2464.5224609375
196090401,5,2,,,,,,,,,,"H19609-04-01",2464.5224609375
196090401,6,2,,,,,,,,,,"H19609-04-01",2464.5224609375
196090401,7,2,,,,,,,,,,"H19609-04-01",2464.5224609375
196090401,8,2,,,,,,,,,,"H19609-04-01",2464.5224609375
196090401,9,2,,,,,,,,,,"H19609-04-01",2464.5224609375
196090401,10,2,,,,,,,,,,"H19609-04-01",2464.5224609375
196090401,11,2,,,,,,,,,,"H19609-04-01",2464.5224609375
196090401,12,2,,,,,,,,,,"H19609-04-01",2464.5224609375
196090401,13,2,,,,,,,,,,"H19609-04-01",2464.5224609375
196090401,14,2,,,,,,,,,,"H19609-04-01",2464.5224609375
196090401,15,2,,,,,,,,,,"H19609-04-01",2464.5224609375
196090401,16,2,,,,,,,,,,"H19609-04-01",2464.5224609375
196090401,17,2,,,,,,,,,,"H19609-04-01",2464.5224609375
196090401,18,2,,,,,,,,,,"H19609-04-01",2464.5224609375
196090401,19,2,,,,,,,,,,"H19609-04-01",2464.5224609375
196090401,20,2,,,,,,,,,,"H19609-04-01",2464.5224609375
196090401,21,2,,,,,,,,,,"H19609-04-01",2464.5224609375
196090401,22,2,,,,,,,,,,"H19609-04-01",2464.5224609375
196100401,1,1,,5,25000,5,1,,2,,,"H19610-04-01",2464.5224609375
196100401,2,2,,,,,,,,,,"H19610-04-01",2464.5224609375
196100401,3,1,,1,5000,1,1,,2,,,"H19610-04-01",2464.5224609375
196100401,4,2,,,,,,,,,,"H19610-04-01",2464.5224609375
196100401,5,2,,,,,,,,,,"H19610-04-01",2464.5224609375
196100401,6,2,,,,,,,,,,"H19610-04-01",2464.5224609375
196100401,7,2,,,,,,,,,,"H19610-04-01",2464.5224609375
196100401,8,2,,,,,,,,,,"H19610-04-01",2464.5224609375
196100401,9,2,,,,,,,,,,"H19610-04-01",2464.5224609375
196100401,10,2,,,,,,,,,,"H19610-04-01",2464.5224609375
196100401,11,2,,,,,,,,,,"H19610-04-01",2464.5224609375
196100401,12,1,,1,8000,1,1,,2,,,"H19610-04-01",2464.5224609375
196100401,13,2,,,,,,,,,,"H19610-04-01",2464.5224609375
196100401,14,2,,,,,,,,,,"H19610-04-01",2464.5224609375
196100401,15,2,,,,,,,,,,"H19610-04-01",2464.5224609375
196100401,16,1,,3,3000,3,1,,2,,,"H19610-04-01",2464.5224609375
196100401,17,2,,,,,,,,,,"H19610-04-01",2464.5224609375
196100401,18,2,,,,,,,,,,"H19610-04-01",2464.5224609375
196100401,19,2,,,,,,,,,,"H19610-04-01",2464.5224609375
196100401,20,2,,,,,,,,,,"H19610-04-01",2464.5224609375
196100401,21,2,,,,,,,,,,"H19610-04-01",2464.5224609375
196100401,22,1,"axe",1,7000,1,1,,2,,,"H19610-04-01",2464.5224609375
197020401,1,1,,1,9000,2,1,,2,,,"H19702-04-01",616.130615234375
197020401,2,2,,,,,,,,,,"H19702-04-01",616.130615234375
197020401,3,1,,0,,1,1,,1,1,0,"H19702-04-01",616.130615234375
197020401,4,1,,0,,1,1,,1,1,0,"H19702-04-01",616.130615234375
197020401,5,2,,,,,,,,,,"H19702-04-01",616.130615234375
197020401,6,2,,,,,,,,,,"H19702-04-01",616.130615234375
197020401,7,2,,,,,,,,,,"H19702-04-01",616.130615234375
197020401,8,2,,,,,,,,,,"H19702-04-01",616.130615234375
197020401,9,2,,,,,,,,,,"H19702-04-01",616.130615234375
197020401,10,2,,,,,,,,,,"H19702-04-01",616.130615234375
197020401,11,2,,,,,,,,,,"H19702-04-01",616.130615234375
197020401,12,2,,,,,,,,,,"H19702-04-01",616.130615234375
197020401,13,2,,,,,,,,,,"H19702-04-01",616.130615234375
197020401,14,2,,,,,,,,,,"H19702-04-01",616.130615234375
197020401,15,2,,,,,,,,,,"H19702-04-01",616.130615234375
197020401,16,2,,,,,,,,,,"H19702-04-01",616.130615234375
197020401,17,2,,,,,,,,,,"H19702-04-01",616.130615234375
197020401,18,2,,,,,,,,,,"H19702-04-01",616.130615234375
197020401,19,2,,,,,,,,,,"H19702-04-01",616.130615234375
197020401,20,2,,,,,,,,,,"H19702-04-01",616.130615234375
197020401,21,2,,,,,,,,,,"H19702-04-01",616.130615234375
197020401,22,1,"axe",0,,1,1,,1,2,0,"H19702-04-01",616.130615234375
197020404,1,1,,3,22500,5,1,,2,,,"H19702-04-04",616.130615234375
197020404,2,2,,,,,,,,,,"H19702-04-04",616.130615234375
197020404,3,1,,2,7000,2,1,,2,,,"H19702-04-04",616.130615234375
197020404,4,1,,1,3500,1,1,,2,,,"H19702-04-04",616.130615234375
197020404,5,2,,,,,,,,,,"H19702-04-04",616.130615234375
197020404,6,2,,,,,,,,,,"H19702-04-04",616.130615234375
197020404,7,2,,,,,,,,,,"H19702-04-04",616.130615234375
197020404,8,2,,,,,,,,,,"H19702-04-04",616.130615234375
197020404,9,2,,,,,,,,,,"H19702-04-04",616.130615234375
197020404,10,2,,,,,,,,,,"H19702-04-04",616.130615234375
197020404,11,2,,,,,,,,,,"H19702-04-04",616.130615234375
197020404,12,1,,1,15000,1,1,,2,,,"H19702-04-04",616.130615234375
197020404,13,2,,,,,,,,,,"H19702-04-04",616.130615234375
197020404,14,2,,,,,,,,,,"H19702-04-04",616.130615234375
197020404,15,2,,,,,,,,,,"H19702-04-04",616.130615234375
197020404,16,2,,,,,,,,,,"H19702-04-04",616.130615234375
197020404,17,2,,,,,,,,,,"H19702-04-04",616.130615234375
197020404,18,2,,,,,,,,,,"H19702-04-04",616.130615234375
197020404,19,2,,,,,,,,,,"H19702-04-04",616.130615234375
197020404,20,2,,,,,,,,,,"H19702-04-04",616.130615234375
197020404,21,2,,,,,,,,,,"H19702-04-04",616.130615234375
197020404,22,1,"axe",2,20000,2,1,,2,,,"H19702-04-04",616.130615234375
197030401,1,1,,2,14000,2,1,,1,1,0,"H19703-04-01",1232.26123046875
197030401,2,2,,,,,,,,,,"H19703-04-01",1232.26123046875
197030401,3,2,,,,,,,,,,"H19703-04-01",1232.26123046875
197030401,4,1,,1,3000,1,1,,2,,,"H19703-04-01",1232.26123046875
197030401,5,2,,,,,,,,,,"H19703-04-01",1232.26123046875
197030401,6,2,,,,,,,,,,"H19703-04-01",1232.26123046875
197030401,7,2,,,,,,,,,,"H19703-04-01",1232.26123046875
197030401,8,2,,,,,,,,,,"H19703-04-01",1232.26123046875
197030401,9,2,,,,,,,,,,"H19703-04-01",1232.26123046875
197030401,10,2,,,,,,,,,,"H19703-04-01",1232.26123046875
197030401,11,2,,,,,,,,,,"H19703-04-01",1232.26123046875
197030401,12,1,,0,,0,1,,1,1,0,"H19703-04-01",1232.26123046875
197030401,13,1,,0,,0,1,,1,1,0,"H19703-04-01",1232.26123046875
197030401,14,2,,,,,,,,,,"H19703-04-01",1232.26123046875
197030401,15,2,,,,,,,,,,"H19703-04-01",1232.26123046875
197030401,16,2,,,,,,,,,,"H19703-04-01",1232.26123046875
197030401,17,2,,,,,,,,,,"H19703-04-01",1232.26123046875
197030401,18,2,,,,,,,,,,"H19703-04-01",1232.26123046875
197030401,19,2,,,,,,,,,,"H19703-04-01",1232.26123046875
197030401,20,2,,,,,,,,,,"H19703-04-01",1232.26123046875
197030401,21,2,,,,,,,,,,"H19703-04-01",1232.26123046875
197030401,22,1,"axe",1,5000,1,1,,1,1,0,"H19703-04-01",1232.26123046875
197040401,1,1,,3,9000,5,1,,1,1,0,"H19704-04-01",2464.5224609375
197040401,2,2,,,,,,,,,,"H19704-04-01",2464.5224609375
197040401,3,1,,1,2500,1,1,,2,,,"H19704-04-01",2464.5224609375
197040401,4,1,,1,3000,1,1,,2,,,"H19704-04-01",2464.5224609375
197040401,5,2,,,,,,,,,,"H19704-04-01",2464.5224609375
197040401,6,2,,,,,,,,,,"H19704-04-01",2464.5224609375
197040401,7,1,,0,,0,1,,1,1,0,"H19704-04-01",2464.5224609375
197040401,8,2,,,,,,,,,,"H19704-04-01",2464.5224609375
197040401,9,2,,,,,,,,,,"H19704-04-01",2464.5224609375
197040401,10,2,,,,,,,,,,"H19704-04-01",2464.5224609375
197040401,11,2,,,,,,,,,,"H19704-04-01",2464.5224609375
197040401,12,2,,,,,,,,,,"H19704-04-01",2464.5224609375
197040401,13,2,,,,,,,,,,"H19704-04-01",2464.5224609375
197040401,14,2,,,,,,,,,,"H19704-04-01",2464.5224609375
197040401,15,2,,,,,,,,,,"H19704-04-01",2464.5224609375
197040401,16,2,,,,,,,,,,"H19704-04-01",2464.5224609375
197040401,17,2,,,,,,,,,,"H19704-04-01",2464.5224609375
197040401,18,2,,,,,,,,,,"H19704-04-01",2464.5224609375
197040401,19,2,,,,,,,,,,"H19704-04-01",2464.5224609375
197040401,20,2,,,,,,,,,,"H19704-04-01",2464.5224609375
197040401,21,2,,,,,,,,,,"H19704-04-01",2464.5224609375
197040401,22,1,"axe",1,3000,1,1,,2,,,"H19704-04-01",2464.5224609375
197050401,1,1,,2,14000,3,1,,2,,,"H19705-04-01",2464.5224609375
197050401,2,2,,,,,,,,,,"H19705-04-01",2464.5224609375
197050401,3,1,,1,2000,1,1,,2,,,"H19705-04-01",2464.5224609375
197050401,4,1,,2,6000,3,1,,2,,,"H19705-04-01",2464.5224609375
197050401,5,2,,,,,,,,,,"H19705-04-01",2464.5224609375
197050401,6,2,,,,,,,,,,"H19705-04-01",2464.5224609375
197050401,7,2,,,,,,,,,,"H19705-04-01",2464.5224609375
197050401,8,2,,,,,,,,,,"H19705-04-01",2464.5224609375
197050401,9,2,,,,,,,,,,"H19705-04-01",2464.5224609375
197050401,10,2,,,,,,,,,,"H19705-04-01",2464.5224609375
197050401,11,2,,,,,,,,,,"H19705-04-01",2464.5224609375
197050401,12,1,,1,15000,1,1,,2,,,"H19705-04-01",2464.5224609375
197050401,13,2,,,,,,,,,,"H19705-04-01",2464.5224609375
197050401,14,2,,,,,,,,,,"H19705-04-01",2464.5224609375
197050401,15,2,,,,,,,,,,"H19705-04-01",2464.5224609375
197050401,16,2,,,,,,,,,,"H19705-04-01",2464.5224609375
197050401,17,2,,,,,,,,,,"H19705-04-01",2464.5224609375
197050401,18,2,,,,,,,,,,"H19705-04-01",2464.5224609375
197050401,19,2,,,,,,,,,,"H19705-04-01",2464.5224609375
197050401,20,2,,,,,,,,,,"H19705-04-01",2464.5224609375
197050401,21,2,,,,,,,,,,"H19705-04-01",2464.5224609375
197050401,22,1,"axe",1,5000,1,1,,2,,,"H19705-04-01",2464.5224609375
197070401,1,1,,3,10500,3,1,,2,,,"H19707-04-01",2464.5224609375
197070401,2,2,,,,,,,,,,"H19707-04-01",2464.5224609375
197070401,3,1,,1,3500,2,1,,2,,,"H19707-04-01",2464.5224609375
197070401,4,1,,1,2000,1,1,,2,,,"H19707-04-01",2464.5224609375
197070401,5,1,,0,,0,1,,1,1,0,"H19707-04-01",2464.5224609375
197070401,6,2,,,,,,,,,,"H19707-04-01",2464.5224609375
197070401,7,1,,1,4000,1,1,,2,,,"H19707-04-01",2464.5224609375
197070401,8,2,,,,,,,,,,"H19707-04-01",2464.5224609375
197070401,9,2,,,,,,,,,,"H19707-04-01",2464.5224609375
197070401,10,2,,,,,,,,,,"H19707-04-01",2464.5224609375
197070401,11,2,,,,,,,,,,"H19707-04-01",2464.5224609375
197070401,12,1,,0,,0,1,,1,1,0,"H19707-04-01",2464.5224609375
197070401,13,2,,,,,,,,,,"H19707-04-01",2464.5224609375
197070401,14,2,,,,,,,,,,"H19707-04-01",2464.5224609375
197070401,15,2,,,,,,,,,,"H19707-04-01",2464.5224609375
197070401,16,2,,,,,,,,,,"H19707-04-01",2464.5224609375
197070401,17,2,,,,,,,,,,"H19707-04-01",2464.5224609375
197070401,18,2,,,,,,,,,,"H19707-04-01",2464.5224609375
197070401,19,2,,,,,,,,,,"H19707-04-01",2464.5224609375
197070401,20,2,,,,,,,,,,"H19707-04-01",2464.5224609375
197070401,21,2,,,,,,,,,,"H19707-04-01",2464.5224609375
197070401,22,1,"axe",1,5000,1,1,,1,1,0,"H19707-04-01",2464.5224609375
197080401,1,1,,3,15000,3,1,,1,1,0,"H19708-04-01",2464.5224609375
197080401,2,2,,,,,,,,,,"H19708-04-01",2464.5224609375
197080401,3,2,,,,,,,,,,"H19708-04-01",2464.5224609375
197080401,4,2,,,,,,,,,,"H19708-04-01",2464.5224609375
197080401,5,2,,,,,,,,,,"H19708-04-01",2464.5224609375
197080401,6,2,,,,,,,,,,"H19708-04-01",2464.5224609375
197080401,7,2,,,,,,,,,,"H19708-04-01",2464.5224609375
197080401,8,2,,,,,,,,,,"H19708-04-01",2464.5224609375
197080401,9,2,,,,,,,,,,"H19708-04-01",2464.5224609375
197080401,10,2,,,,,,,,,,"H19708-04-01",2464.5224609375
197080401,11,2,,,,,,,,,,"H19708-04-01",2464.5224609375
197080401,12,2,,,,,,,,,,"H19708-04-01",2464.5224609375
197080401,13,2,,,,,,,,,,"H19708-04-01",2464.5224609375
197080401,14,2,,,,,,,,,,"H19708-04-01",2464.5224609375
197080401,15,2,,,,,,,,,,"H19708-04-01",2464.5224609375
197080401,16,1,,1,1500,1,1,,2,,,"H19708-04-01",2464.5224609375
197080401,17,2,,,,,,,,,,"H19708-04-01",2464.5224609375
197080401,18,2,,,,,,,,,,"H19708-04-01",2464.5224609375
197080401,19,2,,,,,,,,,,"H19708-04-01",2464.5224609375
197080401,20,2,,,,,,,,,,"H19708-04-01",2464.5224609375
197080401,21,2,,,,,,,,,,"H19708-04-01",2464.5224609375
197080401,22,2,,,,,,,,,,"H19708-04-01",2464.5224609375
197090401,1,2,,,,,,,,,,"H19709-04-01",2464.5224609375
197090401,2,2,,,,,,,,,,"H19709-04-01",2464.5224609375
197090401,3,1,,1,3000,1,1,,2,,,"H19709-04-01",2464.5224609375
197090401,4,2,,,,,,,,,,"H19709-04-01",2464.5224609375
197090401,5,2,,,,,,,,,,"H19709-04-01",2464.5224609375
197090401,6,2,,,,,,,,,,"H19709-04-01",2464.5224609375
197090401,7,2,,,,,,,,,,"H19709-04-01",2464.5224609375
197090401,8,2,,,,,,,,,,"H19709-04-01",2464.5224609375
197090401,9,2,,,,,,,,,,"H19709-04-01",2464.5224609375
197090401,10,2,,,,,,,,,,"H19709-04-01",2464.5224609375
197090401,11,2,,,,,,,,,,"H19709-04-01",2464.5224609375
197090401,12,2,,,,,,,,,,"H19709-04-01",2464.5224609375
197090401,13,2,,,,,,,,,,"H19709-04-01",2464.5224609375
197090401,14,2,,,,,,,,,,"H19709-04-01",2464.5224609375
197090401,15,2,,,,,,,,,,"H19709-04-01",2464.5224609375
197090401,16,1,,1,1500,1,1,,2,,,"H19709-04-01",2464.5224609375
197090401,17,2,,,,,,,,,,"H19709-04-01",2464.5224609375
197090401,18,2,,,,,,,,,,"H19709-04-01",2464.5224609375
197090401,19,2,,,,,,,,,,"H19709-04-01",2464.5224609375
