"District_Name","SubCounty","Parish","Villagecode","CFService_ID","C2AQ3","C2AQ4","C2AQ5","C2AQ6","C2AQ7","C2AQ8","end_service_screen","Survey_Visit","Service_Response","Reason_Service_Not_Done"
214,214101,21410106,2141010604,10,3,,,,,,,2,1,
214,214101,21410106,2141010604,11,3,,,,,,,2,1,
214,214101,21410106,2141010604,12,3,,,,,,,2,1,
214,214101,21410106,2141010604,13,3,,,,,,,2,1,
214,214101,21410106,2141010604,14,3,,,,,,,2,1,
214,214101,21410106,2141010604,15,3,,,,,,,2,1,
214,214101,21410106,2141010604,16,3,,,,,,,2,1,
214,214101,21410106,2141010604,17,3,,,,,,,2,1,
214,214101,21410106,2141010604,18,3,,,,,,,2,1,
214,214101,21410106,2141010604,19,3,,,,,,,2,1,
214,214101,21410106,2141010604,20,3,,,,,,,2,1,
214,214101,21410106,2141010604,21,2,,0.300000011920929,1,10,3,,2,1,
214,214101,21410106,2141010604,22,1,,0,1,0,1,,2,1,
214,214101,21410106,2141010604,23,3,,,,,,,2,1,
214,214101,21410106,2141010604,24,3,,,,,,,2,1,
214,214101,21410106,2141010604,25,3,,,,,,,2,1,
214,214101,21410106,2141010604,26,3,,,,,,,2,1,
214,214101,21410106,2141010604,27,3,,,,,,,2,1,
214,214101,21410106,2141010604,28,3,,,,,,,2,1,
214,214101,21410106,2141010604,29,3,,,,,,,2,1,
214,214101,21410106,2141010604,30,3,,,,,,,2,1,
214,214101,21410106,2141010604,31,3,,,,,,,2,1,
214,214101,21410106,2141010604,32,1,,2,1,30,1,,2,1,
214,214101,21410106,2141010604,33,3,,,,,,,2,1,
214,214102,21410202,2141020206,1,2,"BUGOTO LAKE VIEW PRIMARY",1,1,40,3,,2,1,
214,214102,21410202,2141020206,2,1,"MAKOMA GLOBAL VISION  NURSERY AND PRIMARY SCH",0.100000001490116,1,7,1,,2,1,
214,214102,21410202,2141020206,3,2,"AGOMA SS",8,1,180,2,,2,1,
214,214102,21410202,2141020206,4,2,"LIGHT COLLEGE KIGANDALO",8,1,180,2,,2,1,
214,214102,21410202,2141020206,5,2,"KITYERERA",10,8,90,2,,2,1,
214,214102,21410202,2141020206,6,3,,,,,,,2,1,
214,214102,21410202,2141020206,7,3,,,,,,,2,1,
214,214102,21410202,2141020206,8,2,"BUGOTO  HC III",2,1,30,3,,2,1,
214,214102,21410202,2141020206,9,2,"JINJA HOSPITAL",60,2,120,1,,2,1,
214,214102,21410202,2141020206,10,2,"BUGOTO MUDONDO",1,1,30,1,,2,1,
214,214102,21410202,2141020206,11,3,,,,,,,2,1,
214,214102,21410202,2141020206,12,2,,30,2,60,1,,2,1,
214,214102,21410202,2141020206,13,2,,30,6,60,1,,2,1,
214,214102,21410202,2141020206,14,3,,,,,,,2,1,
214,214102,21410202,2141020206,15,2,,1.5,1,30,1,,2,1,
214,214102,21410202,2141020206,16,2,,1.5,1,30,1,,2,1,
214,214102,21410202,2141020206,17,2,,1.5,1,30,1,,2,1,
214,214102,21410202,2141020206,18,2,,60,6,130,1,,2,1,
214,214102,21410202,2141020206,19,2,,60,6,120,1,,2,1,
214,214102,21410202,2141020206,20,2,,30,6,60,3,,2,1,
214,214102,21410202,2141020206,21,1,,0.100000001490116,1,5,3,,2,1,
214,214102,21410202,2141020206,22,1,,0,1,1,3,,2,1,
214,214102,21410202,2141020206,23,1,,0.200000002980232,1,10,1,,2,1,
214,214102,21410202,2141020206,24,1,,0.100000001490116,1,5,1,,2,1,
214,214102,21410202,2141020206,25,2,,0.200000002980232,1,10,2,,2,1,
214,214102,21410202,2141020206,26,3,,,,,,,2,1,
214,214102,21410202,2141020206,27,3,,,,,,,2,1,
214,214102,21410202,2141020206,28,3,,,,,,,2,1,
214,214102,21410202,2141020206,29,3,,,,,,,2,1,
214,214102,21410202,2141020206,30,3,,,,,,,2,1,
214,214102,21410202,2141020206,31,3,,,,,,,2,1,
214,214102,21410202,2141020206,32,2,,1.5,1,30,1,,2,1,
214,214102,21410202,2141020206,33,3,,,,,,,2,1,
214,214108,21410801,2141080105,1,,,,,,,,2,,
214,214108,21410801,2141080105,2,,,,,,,,2,,
214,214108,21410801,2141080105,3,,,,,,,,2,,
214,214108,21410801,2141080105,4,,,,,,,,2,,
214,214108,21410801,2141080105,5,,,,,,,,2,,
214,214108,21410801,2141080105,6,,,,,,,,2,,
214,214108,21410801,2141080105,7,,,,,,,,2,,
214,214108,21410801,2141080105,8,,,,,,,,2,,
214,214108,21410801,2141080105,9,,,,,,,,2,,
214,214108,21410801,2141080105,10,,,,,,,,2,,
214,214108,21410801,2141080105,11,,,,,,,,2,,
214,214108,21410801,2141080105,12,,,,,,,,2,,
214,214108,21410801,2141080105,13,,,,,,,,2,,
214,214108,21410801,2141080105,14,,,,,,,,2,,
214,214108,21410801,2141080105,15,,,,,,,,2,,
214,214108,21410801,2141080105,16,,,,,,,,2,,
214,214108,21410801,2141080105,17,,,,,,,,2,,
214,214108,21410801,2141080105,18,,,,,,,,2,,
214,214108,21410801,2141080105,19,,,,,,,,2,,
214,214108,21410801,2141080105,20,,,,,,,,2,,
214,214108,21410801,2141080105,21,,,,,,,,2,,
214,214108,21410801,2141080105,22,,,,,,,,2,,
214,214108,21410801,2141080105,23,,,,,,,,2,,
214,214108,21410801,2141080105,24,,,,,,,,2,,
214,214108,21410801,2141080105,25,,,,,,,,2,,
214,214108,21410801,2141080105,26,,,,,,,,2,,
214,214108,21410801,2141080105,27,,,,,,,,2,,
214,214108,21410801,2141080105,28,,,,,,,,2,,
214,214108,21410801,2141080105,29,,,,,,,,2,,
214,214108,21410801,2141080105,30,,,,,,,,2,,
214,214108,21410801,2141080105,31,,,,,,,,2,,
214,214108,21410801,2141080105,32,,,,,,,,2,,
214,214108,21410801,2141080105,33,,,,,,,,2,,
214,214113,21411301,2141130103,1,2,"buyamba primary schoool",2,1,30,2,,2,1,
214,214113,21411301,2141130103,2,3,,,,,,,2,1,
214,214113,21411301,2141130103,3,3,,,,,,,2,1,
214,214113,21411301,2141130103,4,2,"st peter igurib sec sch",3,5,20,2,,2,1,
214,214113,21411301,2141130103,5,3,,,,,,,2,1,
214,214113,21411301,2141130103,6,3,,,,,,,2,1,
214,214113,21411301,2141130103,7,3,,,,,,,2,1,
214,214113,21411301,2141130103,8,1,"busuyi hs 2",0.100000001490116,1,5,3,,2,1,
214,214113,21411301,2141130103,9,3,,,,,,,2,1,
214,214113,21411301,2141130103,10,1,"naigaga",0.100000001490116,1,10,1,,2,1,
214,214113,21411301,2141130103,11,3,,,,,,,2,1,
214,214113,21411301,2141130103,12,3,,,,,,,2,1,
214,214113,21411301,2141130103,13,3,,,,,,,2,1,
214,214113,21411301,2141130103,14,3,,,,,,,2,1,
214,214113,21411301,2141130103,15,3,,,,,,,2,1,
214,214113,21411301,2141130103,16,3,,,,,,,2,1,
214,214113,21411301,2141130103,17,3,,,,,,,2,1,
214,214113,21411301,2141130103,18,3,,,,,,,2,1,
214,214113,21411301,2141130103,19,3,,,,,,,2,1,
214,214113,21411301,2141130103,20,1,,0.100000001490116,1,5,3,,2,1,
214,214113,21411301,2141130103,21,1,,0.100000001490116,1,5,3,,2,1,
214,214113,21411301,2141130103,22,1,,0,1,1,3,,2,1,
214,214113,21411301,2141130103,23,3,,,,,,,2,1,
214,214113,21411301,2141130103,24,3,,,,,,,2,1,
214,214113,21411301,2141130103,25,3,,,,,,,2,1,
214,214113,21411301,2141130103,26,3,,,,,,,2,1,
214,214113,21411301,2141130103,27,3,,,,,,,2,1,
214,214113,21411301,2141130103,28,3,,,,,,,2,1,
214,214113,21411301,2141130103,29,3,,,,,,,2,1,
214,214113,21411301,2141130103,30,3,,,,,,,2,1,
214,214113,21411301,2141130103,31,1,,0.100000001490116,1,10,3,,2,1,
214,214113,21411301,2141130103,32,1,,0.100000001490116,1,3,2,,2,1,
214,214113,21411301,2141130103,33,3,,,,,,,2,1,
214,214113,21411303,2141130307,1,,,,,,,,2,,
214,214113,21411303,2141130307,1,,,,,,,,2,1,
214,214113,21411303,2141130307,1,2,"WABULUNGU PRIMARY SCHOOL",0.5,1,15,1,,2,1,
214,214113,21411303,2141130307,2,1,"GLORY HILL PRIMARY SCHOOL",0.100000001490116,1,5,1,,2,1,
214,214113,21411303,2141130307,2,,,,,,,,2,,
214,214113,21411303,2141130307,2,,,,,,,,2,1,
214,214113,21411303,2141130307,3,,,,,,,,2,1,
214,214113,21411303,2141130307,3,,,,,,,,2,,
214,214113,21411303,2141130307,3,2,"BAITAMBOGWE SS",7,8,30,2,,2,1,
214,214113,21411303,2141130307,4,,,,,,,,2,1,
214,214113,21411303,2141130307,4,,,,,,,,2,,
214,214113,21411303,2141130307,4,2,"ST ANDREWS",0.5,1,15,1,,2,1,
214,214113,21411303,2141130307,5,2,"IGANGA TECHINICAL",12,2,45,1,,2,1,
214,214113,21411303,2141130307,5,,,,,,,,2,,
214,214113,21411303,2141130307,5,,,,,,,,2,1,
214,214113,21411303,2141130307,6,3,,,,,,,2,1,
214,214113,21411303,2141130307,6,,,,,,,,2,1,
214,214113,21411303,2141130307,6,,,,,,,,2,,
214,214113,21411303,2141130307,7,3,,,,,,,2,1,
214,214113,21411303,2141130307,7,,,,,,,,2,1,
214,214113,21411303,2141130307,7,,,,,,,,2,,
214,214113,21411303,2141130307,8,2,"WABULUNGU HEALTH CENTER III",0.5,1,10,1,,2,1,
214,214113,21411303,2141130307,8,,,,,,,,2,1,
214,214113,21411303,2141130307,8,,,,,,,,2,,
214,214113,21411303,2141130307,9,2,"IGANGA HOSPITAL",20,2,45,1,,2,1,
214,214113,21411303,2141130307,9,,,,,,,,2,1,
214,214113,21411303,2141130307,9,,,,,,,,2,,
214,214113,21411303,2141130307,10,,,,,,,,2,1,
214,214113,21411303,2141130307,10,,,,,,,,2,,
214,214113,21411303,2141130307,10,2,"BAITAMBOGWE HEALTH CARE INITIATIVE",0.5,1,15,1,,2,1,
214,214113,21411303,2141130307,11,2,"BULUBA HOSPITAL",4,6,10,1,,2,1,
214,214113,21411303,2141130307,11,,,,,,,,2,1,
214,214113,21411303,2141130307,11,,,,,,,,2,,
214,214113,21411303,2141130307,12,,,,,,,,2,,
214,214113,21411303,2141130307,12,,,,,,,,2,1,
214,214113,21411303,2141130307,12,3,,,,,,,2,1,
214,214113,21411303,2141130307,13,,,,,,,,2,1,
214,214113,21411303,2141130307,13,,,,,,,,2,,
214,214113,21411303,2141130307,13,2,,20,2,45,1,,2,1,
214,214113,21411303,2141130307,14,,,,,,,,2,1,
214,214113,21411303,2141130307,14,,,,,,,,2,,
214,214113,21411303,2141130307,14,3,,,,,,,2,1,
214,214113,21411303,2141130307,15,1,,0.100000001490116,1,5,1,,2,1,
214,214113,21411303,2141130307,15,,,,,,,,2,1,
214,214113,21411303,2141130307,15,,,,,,,,2,,
214,214113,21411303,2141130307,16,,,,,,,,2,1,
214,214113,21411303,2141130307,16,,,,,,,,2,,
214,214113,21411303,2141130307,16,1,,0.100000001490116,1,5,3,,2,1,
214,214113,21411303,2141130307,17,1,,0.100000001490116,1,5,1,,2,1,
214,214113,21411303,2141130307,17,,,,,,,,2,,
214,214113,21411303,2141130307,17,,,,,,,,2,1,
214,214113,21411303,2141130307,18,3,,,,,,,2,1,
214,214113,21411303,2141130307,18,,,,,,,,2,1,
214,214113,21411303,2141130307,18,,,,,,,,2,,
214,214113,21411303,2141130307,19,2,,0.100000001490116,1,5,1,,2,1,
214,214113,21411303,2141130307,19,,,,,,,,2,,
214,214113,21411303,2141130307,19,,,,,,,,2,1,
214,214113,21411303,2141130307,20,3,,,,,,,2,1,
214,214113,21411303,2141130307,20,,,,,,,,2,1,
214,214113,21411303,2141130307,20,,,,,,,,2,,
214,214113,21411303,2141130307,21,1,,0.100000001490116,1,5,3,,2,1,
214,214113,21411303,2141130307,21,,,,,,,,2,1,
214,214113,21411303,2141130307,21,,,,,,,,2,,
214,214113,21411303,2141130307,22,,,,,,,,2,1,
214,214113,21411303,2141130307,22,,,,,,,,2,,
214,214113,21411303,2141130307,22,1,,0,1,1,3,,2,1,
214,214113,21411303,2141130307,23,,,,,,,,2,,
214,214113,21411303,2141130307,23,,,,,,,,2,1,
214,214113,21411303,2141130307,23,1,,0.100000001490116,1,5,1,,2,1,
214,214113,21411303,2141130307,24,2,,10,7,20,1,,2,1,
214,214113,21411303,2141130307,24,,,,,,,,2,,
214,214113,21411303,2141130307,24,,,,,,,,2,1,
214,214113,21411303,2141130307,25,,,,,,,,2,,
214,214113,21411303,2141130307,25,,,,,,,,2,1,
214,214113,21411303,2141130307,25,2,,10,7,20,1,,2,1,
214,214113,21411303,2141130307,26,1,,0.100000001490116,1,5,3,,2,1,
214,214113,21411303,2141130307,26,,,,,,,,2,1,
214,214113,21411303,2141130307,26,,,,,,,,2,,
214,214113,21411303,2141130307,27,,,,,,,,2,1,
214,214113,21411303,2141130307,27,,,,,,,,2,,
214,214113,21411303,2141130307,27,3,,,,,,,2,1,
214,214113,21411303,2141130307,28,,,,,,,,2,,
214,214113,21411303,2141130307,28,,,,,,,,2,1,
214,214113,21411303,2141130307,28,3,,,,,,,2,1,
214,214113,21411303,2141130307,29,3,,,,,,,2,1,
214,214113,21411303,2141130307,29,,,,,,,,2,1,
214,214113,21411303,2141130307,29,,,,,,,,2,,
214,214113,21411303,2141130307,30,3,,,,,,,2,1,
214,214113,21411303,2141130307,30,,,,,,,,2,,
214,214113,21411303,2141130307,30,,,,,,,,2,1,
214,214113,21411303,2141130307,31,3,,,,,,,2,1,
214,214113,21411303,2141130307,31,,,,,,,,2,,
214,214113,21411303,2141130307,31,,,,,,,,2,1,
214,214113,21411303,2141130307,32,1,,1,1,10,1,,2,1,
214,214113,21411303,2141130307,32,,,,,,,,2,1,
214,214113,21411303,2141130307,32,,,,,,,,2,,
214,214113,21411303,2141130307,33,2,,0.5,1,15,1,,2,1,
214,214113,21411303,2141130307,33,,,,,,,,2,1,
214,214113,21411303,2141130307,33,,,,,,,,2,,
215,215109,21510902,2151090208,1,2,"Bumulisha primary school",0.5,1,5,2,,1,1,
215,215109,21510902,2151090208,2,2,"Elgon primary school",5,1,35,1,,1,1,
215,215109,21510902,2151090208,3,2,"Buhugu secondary school",8,1,60,2,,1,1,
215,215109,21510902,2151090208,4,2,"Global high school",5,1,40,2,,1,1,
215,215109,21510902,2151090208,5,3,,,,,,,1,1,
215,215109,21510902,2151090208,6,3,,,,,,,1,1,
215,215109,21510902,2151090208,7,3,,,,,,,1,1,
215,215109,21510902,2151090208,8,2,"Bumulisha Health centre III",0.5,1,5,2,,1,1,
215,215109,21510902,2151090208,9,3,,,,,,,1,1,
215,215109,21510902,2151090208,10,2,"Kawanga clinic",5,1,30,2,,1,1,
215,215109,21510902,2151090208,11,3,,,,,,,1,1,
215,215109,21510902,2151090208,12,3,,,,,,,1,1,
215,215109,21510902,2151090208,13,2,,15,2,20,1,,1,1,
215,215109,21510902,2151090208,14,2,,15,2,20,3,,1,1,
215,215109,21510902,2151090208,15,2,,6,1,35,1,,1,1,
215,215109,21510902,2151090208,16,2,,6,1,35,1,,1,1,
215,215109,21510902,2151090208,17,2,,6,1,35,2,,1,1,
215,215109,21510902,2151090208,18,2,,6,1,35,1,,1,1,
215,215109,21510902,2151090208,19,3,,,,,,,1,1,
215,215109,21510902,2151090208,20,3,,,,,,,1,1,
215,215109,21510902,2151090208,21,1,,0.200000002980232,1,1,2,,1,1,
215,215109,21510902,2151090208,22,1,,0.300000011920929,1,2,3,,1,1,
215,215109,21510902,2151090208,23,2,,1,1,5,2,,1,1,
215,215109,21510902,2151090208,24,2,,7,1,90,3,,1,1,
215,215109,21510902,2151090208,25,2,,7,1,90,3,,1,1,
215,215109,21510902,2151090208,26,2,,6,1,30,1,,1,1,
215,215109,21510902,2151090208,27,3,,,,,,,1,1,
215,215109,21510902,2151090208,28,3,,,,,,,1,1,
215,215109,21510902,2151090208,29,3,,,,,,,1,1,
215,215109,21510902,2151090208,30,3,,,,,,,1,1,
215,215109,21510902,2151090208,31,3,,,,,,,1,1,
215,215109,21510902,2151090208,32,2,,8,1,90,2,,1,1,
215,215109,21510902,2151090208,33,3,,,,,,,1,1,
215,215115,21511502,2151150202,1,1,"MUSUNGA PRIMARY SCHOOL",0.300000011920929,1,5,3,,2,1,
215,215115,21511502,2151150202,2,2,"LIGHT ACADEMY",0.400000005960464,1,7,1,,2,1,
215,215115,21511502,2151150202,3,2,"BUGUZU SECONDARY",2.5,1,15,2,,2,1,
215,215115,21511502,2151150202,4,1,"BUSAMAGA  SECONDARY SCHOOL",3.5,1,30,1,,2,1,
215,215115,21511502,2151150202,5,2,"BUWALASI TECHNICAL COLLEGE",4,6,15,2,,2,1,
215,215115,21511502,2151150202,6,3,,,,,,,2,1,
215,215115,21511502,2151150202,7,3,,,,,,,2,1,
215,215115,21511502,2151150202,8,2,"BUWASA HEALTH CENTRE IV",3,1,20,2,,2,1,
215,215115,21511502,2151150202,9,3,,,,,,,2,1,
215,215115,21511502,2151150202,10,3,,,,,,,2,1,
215,215115,21511502,2151150202,11,3,,,,,,,2,1,
215,215115,21511502,2151150202,12,3,,,,,,,2,1,
215,215115,21511502,2151150202,13,3,,,,,,,2,1,
215,215115,21511502,2151150202,14,3,,,,,,,2,1,
215,215115,21511502,2151150202,15,2,,2,1,10,2,,2,1,
215,215115,21511502,2151150202,16,2,,2,1,15,2,,2,1,
215,215115,21511502,2151150202,17,2,,2,1,15,2,,2,1,
215,215115,21511502,2151150202,18,2,,5,2,15,1,,2,1,
215,215115,21511502,2151150202,19,3,,,,,,,2,1,
215,215115,21511502,2151150202,20,1,,0.400000005960464,1,5,2,,2,1,
215,215115,21511502,2151150202,21,1,,0.100000001490116,1,2,2,,2,1,
215,215115,21511502,2151150202,22,3,,,,,,,2,1,
215,215115,21511502,2151150202,23,2,,2,1,15,3,,2,1,
215,215115,21511502,2151150202,24,2,,5,2,15,3,,2,1,
215,215115,21511502,2151150202,25,2,,5,2,15,2,,2,1,
215,215115,21511502,2151150202,26,2,,2,1,15,1,,2,1,
215,215115,21511502,2151150202,27,3,,,,,,,2,1,
215,215115,21511502,2151150202,28,3,,,,,,,2,1,
215,215115,21511502,2151150202,29,3,,,,,,,2,1,
215,215115,21511502,2151150202,30,3,,,,,,,2,1,
215,215115,21511502,2151150202,31,3,,,,,,,2,1,
215,215115,21511502,2151150202,32,1,,0.300000011920929,1,5,2,,2,1,
215,215115,21511502,2151150202,33,3,,,,,,,2,1,
215,215120,21512002,2151200204,1,2,"SIRONKO TOWNSHIP PRIMARY SCHOOL",1,1,15,2,,2,1,
215,215120,21512002,2151200204,2,2,"PACE PARENT'S PRIMARY SCHOOL",2,1,40,1,,2,1,
215,215120,21512002,2151200204,3,2,"SIRONKO HIGH SCHOOL",1,1,15,2,,2,1,
215,215120,21512002,2151200204,4,2,"SIRONKO PROGRESSIVE SCHOOL",2,1,45,2,,2,1,
215,215120,21512002,2151200204,5,3,,,,,,,2,1,
215,215120,21512002,2151200204,6,3,,,,,,,2,1,
215,215120,21512002,2151200204,7,3,,,,,,,2,1,
215,215120,21512002,2151200204,8,2,"SIRONKO HEALTHCENTRE III",4,6,5,1,,2,1,
215,215120,21512002,2151200204,9,3,,,,,,,2,1,
215,215120,21512002,2151200204,10,2,"SANYU  MEDICAL CLINIC",2,1,30,1,,2,1,
215,215120,21512002,2151200204,11,3,,,,,,,2,1,
215,215120,21512002,2151200204,12,3,,,,,,,2,1,
215,215120,21512002,2151200204,13,2,,2,1,30,1,,2,1,
215,215120,21512002,2151200204,14,2,,2,1,30,3,,2,1,
215,215120,21512002,2151200204,15,2,,2.5,1,40,2,,2,1,
215,215120,21512002,2151200204,16,2,,2.5,1,40,1,,2,1,
215,215120,21512002,2151200204,17,2,,2.5,1,40,2,,2,1,
215,215120,21512002,2151200204,18,3,,,,,,,2,1,
215,215120,21512002,2151200204,19,1,,0.200000002980232,1,3,1,,2,1,
215,215120,21512002,2151200204,20,2,,2.5,1,40,2,,2,1,
215,215120,21512002,2151200204,21,2,,3.5,1,60,2,,2,1,
215,215120,21512002,2151200204,22,2,,0.300000011920929,1,4,2,,2,1,
215,215120,21512002,2151200204,23,3,,,,,,,2,1,
215,215120,21512002,2151200204,24,2,,4,6,10,2,,2,1,
215,215120,21512002,2151200204,25,2,,4,6,10,2,,2,1,
215,215120,21512002,2151200204,26,2,,2,1,30,1,,2,1,
215,215120,21512002,2151200204,27,3,,,,,,,2,1,
215,215120,21512002,2151200204,28,3,,,,,,,2,1,
215,215120,21512002,2151200204,29,3,,,,,,,2,1,
215,215120,21512002,2151200204,30,3,,,,,,,2,1,
215,215120,21512002,2151200204,31,2,,4,6,10,2,,2,1,
215,215120,21512002,2151200204,32,2,,1.79999995231628,1,20,1,,2,1,
215,215120,21512002,2151200204,33,3,,,,,,,2,1,
216,216202,21620203,2162020306,1,2,"ACOWA PRIMARY SCHOOL",1.5,1,30,1,,2,1,
216,216202,21620203,2162020306,1,2,"ACOWA PRIMARY SCHOOL",1.5,1,30,1,,1,1,
216,216202,21620203,2162020306,2,3,,,,,,,1,1,
216,216202,21620203,2162020306,2,3,,,,,,,2,1,
216,216202,21620203,2162020306,3,2,"ST PETER'S SS ACOWA",1.5,1,30,1,,1,1,
216,216202,21620203,2162020306,3,2,"ST PETER'S SS ACOWA",1.5,1,30,1,,2,1,
216,216202,21620203,2162020306,4,3,,,,,,,2,1,
216,216202,21620203,2162020306,4,3,,,,,,,1,1,
216,216202,21620203,2162020306,5,3,,,,,,,1,1,
216,216202,21620203,2162020306,5,3,,,,,,,2,1,
216,216202,21620203,2162020306,6,3,,,,,,,2,1,
216,216202,21620203,2162020306,6,3,,,,,,,1,1,
216,216202,21620203,2162020306,7,3,,,,,,,1,1,
216,216202,21620203,2162020306,7,3,,,,,,,2,1,
216,216202,21620203,2162020306,8,2,"ACOA H/C111",2,1,40,1,,1,1,
216,216202,21620203,2162020306,8,2,"ACOA H/C111",2,1,40,1,,2,1,
216,216202,21620203,2162020306,9,2,"AMURIA HOSPITAL",8,6,40,1,,2,1,
216,216202,21620203,2162020306,9,2,"AMURIA HOSPITAL",8,6,40,1,,1,1,
216,216202,21620203,2162020306,10,3,,,,,,,1,1,
216,216202,21620203,2162020306,10,3,,,,,,,2,1,
216,216202,21620203,2162020306,11,3,,,,,,,1,1,
216,216202,21620203,2162020306,11,3,,,,,,,2,1,
216,216202,21620203,2162020306,12,3,,,,,,,2,1,
216,216202,21620203,2162020306,12,3,,,,,,,1,1,
216,216202,21620203,2162020306,13,3,,,,,,,1,1,
216,216202,21620203,2162020306,13,3,,,,,,,2,1,
216,216202,21620203,2162020306,14,3,,,,,,,2,1,
216,216202,21620203,2162020306,14,3,,,,,,,1,1,
216,216202,21620203,2162020306,15,2,,3,1,60,1,,2,1,
216,216202,21620203,2162020306,15,2,,3,1,60,1,,1,1,
216,216202,21620203,2162020306,16,2,,3,1,60,1,,1,1,
216,216202,21620203,2162020306,16,2,,3,1,60,1,,2,1,
216,216202,21620203,2162020306,17,2,,3,1,60,1,,2,1,
216,216202,21620203,2162020306,17,2,,3,1,60,1,,1,1,
216,216202,21620203,2162020306,18,2,,3,1,60,1,,1,1,
216,216202,21620203,2162020306,18,2,,3,1,60,1,,2,1,
216,216202,21620203,2162020306,19,3,,,,,,,2,1,
216,216202,21620203,2162020306,19,3,,,,,,,1,1,
216,216202,21620203,2162020306,20,1,,0.5,1,15,2,,2,1,
216,216202,21620203,2162020306,20,1,,0.5,1,15,2,,1,1,
216,216202,21620203,2162020306,21,1,,1,1,30,2,,2,1,
216,216202,21620203,2162020306,21,1,,1,1,30,2,,1,1,
216,216202,21620203,2162020306,22,2,,2,1,40,2,,1,1,
216,216202,21620203,2162020306,22,2,,2,1,40,2,,2,1,
216,216202,21620203,2162020306,23,3,,,,,,,2,1,
216,216202,21620203,2162020306,23,3,,,,,,,1,1,
216,216202,21620203,2162020306,24,2,,2,1,40,1,,1,1,
216,216202,21620203,2162020306,24,2,,2,1,40,1,,2,1,
216,216202,21620203,2162020306,25,2,,2,1,40,1,,2,1,
216,216202,21620203,2162020306,25,2,,2,1,40,1,,1,1,
216,216202,21620203,2162020306,26,2,,3,1,60,1,,1,1,
216,216202,21620203,2162020306,26,2,,3,1,60,1,,2,1,
216,216202,21620203,2162020306,27,3,,,,,,,1,1,
216,216202,21620203,2162020306,27,3,,,,,,,2,1,
216,216202,21620203,2162020306,28,3,,,,,,,2,1,
216,216202,21620203,2162020306,28,3,,,,,,,1,1,
216,216202,21620203,2162020306,29,3,,,,,,,1,1,
216,216202,21620203,2162020306,29,3,,,,,,,2,1,
216,216202,21620203,2162020306,30,3,,,,,,,2,1,
216,216202,21620203,2162020306,30,3,,,,,,,1,1,
216,216202,21620203,2162020306,31,3,,,,,,,2,1,
216,216202,21620203,2162020306,31,3,,,,,,,1,1,
216,216202,21620203,2162020306,32,2,,2,1,40,1,,1,1,
216,216202,21620203,2162020306,32,2,,2,1,40,1,,2,1,
216,216202,21620203,2162020306,33,3,,,,,,,2,1,
216,216202,21620203,2162020306,33,3,,,,,,,1,1,
218,218103,21810302,2181030213,1,2,"namakhuli primary school",0.699999988079071,1,5,1,,2,1,
218,218103,21810302,2181030213,2,2,"CCF PRIMARY SCHOOL",3.5,1,35,1,,2,1,
218,218103,21810302,2181030213,3,2,"BUDUDA SECONDARY SCHOOL",3.5,1,35,2,,2,1,
218,218103,21810302,2181030213,4,3,,,,,,,2,1,
218,218103,21810302,2181030213,5,2,"BUDUDA VOCATIONAL TECHNICAL SCHOOL",3.5,1,35,1,,2,1,
218,218103,21810302,2181030213,6,3,,,,,,,2,1,
218,218103,21810302,2181030213,7,3,,,,,,,2,1,
218,218103,21810302,2181030213,8,2,"NAMAITSU HEALTH CENTRE II",1,1,10,1,,2,1,
218,218103,21810302,2181030213,9,2,"BUDUDA HOSPITAL",4,1,40,2,,2,1,
218,218103,21810302,2181030213,10,3,,,,,,,2,1,
218,218103,21810302,2181030213,11,3,,,,,,,2,1,
218,218103,21810302,2181030213,12,3,,,,,,,2,1,
218,218103,21810302,2181030213,13,3,,,,,,,2,1,
218,218103,21810302,2181030213,14,2,,3.5,1,30,3,,2,1,
218,218103,21810302,2181030213,15,2,,4,1,40,2,,2,1,
218,218103,21810302,2181030213,16,2,,3.5,1,35,2,,2,1,
218,218103,21810302,2181030213,17,2,,3.5,1,35,1,,2,1,
218,218103,21810302,2181030213,18,2,,3.5,1,35,1,,2,1,
218,218103,21810302,2181030213,19,3,,,,,,,2,1,
218,218103,21810302,2181030213,20,2,,1,1,10,3,,2,1,
218,218103,21810302,2181030213,21,2,,0.5,1,3,2,,2,1,
218,218103,21810302,2181030213,22,1,,0.400000005960464,1,3,3,,2,1,
218,218103,21810302,2181030213,23,2,,1.5,1,15,2,,2,1,
218,218103,21810302,2181030213,24,2,,2,1,15,3,,2,1,
218,218103,21810302,2181030213,25,2,,3.5,1,35,2,,2,1,
218,218103,21810302,2181030213,26,2,,3.5,1,30,1,,2,1,
218,218103,21810302,2181030213,27,3,,,,,,,2,1,
218,218103,21810302,2181030213,28,3,,,,,,,2,1,
218,218103,21810302,2181030213,29,3,,,,,,,2,1,
218,218103,21810302,2181030213,30,3,,,,,,,2,1,
218,218103,21810302,2181030213,31,3,,,,,,,2,1,
218,218103,21810302,2181030213,32,2,,3,1,25,2,,2,1,
218,218103,21810302,2181030213,33,3,,,,,,,2,1,
218,218115,21811504,2181150401,1,1,"Bubyera primary school",0.5,1,5,1,,2,1,
218,218115,21811504,2181150401,2,2,"KKolya primary school",2,1,30,1,,2,1,
218,218115,21811504,2181150401,3,2,"Bushiika Secondary School",4,1,60,2,,2,1,
