"HHID","PID","w1aq7","w1aq8","h1aq1a","h1aq3a","h1aq3b","h1aq4a","h1aq4b","urban","DynID","ea","year","month","day","region","regurb","result_code","sregion","rotate","consumption_status","wgt_X","HHID_old","wgt","wave","age","wgt_wm"
"H25602-04-01","P25602-002",1,,402,402208,"Nyabubare",40220805,"Nyabubare",0,25602,256,2014,2,"17",4,40,1,10,1,1,2437.24829101563,4023001602,8054.931640625,4,41,6000.169921875
"H25603-04-01","P25603-003",1,,402,402208,"Nyabubare",40220805,"Nyabubare",0,25603,256,2014,2,"15",4,40,1,10,1,1,2437.24829101563,4023001603,5369.9541015625,4,16,3051.69116210938
"H25605-04-01","P25605-002",1,,402,402208,"Nyabubare",40220805,"Nyabubare",0,25605,256,2014,2,"17",4,40,1,10,1,1,2437.24829101563,4023001605,7428.15869140625,4,31,5533.28271484375
"H25607-04-01","P25607-002",1,,402,402208,"Nyabubare",40220805,"Nyabubare",0,25607,256,2014,8,"09",4,40,1,10,1,1,2437.24829101563,4023001607,2929.06591796875,4,34,2181.8798828125
"H25607-04-01","P25607-004",1,,402,402208,"Nyabubare",40220805,"Nyabubare",0,25607,256,2014,8,"09",4,40,1,10,1,1,2437.24829101563,4023001607,2929.06591796875,4,17,1664.55895996094
"H25609-04-01","P25609-021",1,,402,402208,"Nyabubare",40220805,"Nyabubare",0,25609,256,2014,8,"07",4,40,1,10,1,1,348.178344726563,2402300160905,7249.43701171875,4,18,4119.78271484375
"H25609-04-02","P25609-020",1,,423,423106,"Katenga",42310601,"Bitooma",0,25609,256,2014,8,"07",4,40,1,10,1,1,348.178344726563,2402300160906,0,4,20,0
"H25609-04-04","P25609-025",1,,423,423105,"Kashenshero Town Council",42310501,"Central Ward",1,25609,256,2014,8,"09",4,41,1,10,1,1,348.178344726563,402300160903,0,4,30,0
"H25610-04-01","P25610-007",1,,402,402208,"Nyabubare",40220805,"Nyabubare",0,25610,256,2014,8,"07",4,40,1,10,1,1,812.416076660156,4023001610,5569.50341796875,4,15,3165.09326171875
"H25610-04-02","P25610-010",1,,402,402208,"Nyabubare",40220805,"Nyabubare",0,25610,256,2014,8,"07",4,40,1,10,1,1,812.416076660156,402300161006,0,4,21,0
"H25610-04-03","P25610-005",1,,402,402208,"Nyabubare",40220805,"Nyabubare",0,25610,256,2014,8,"07",4,40,1,10,1,1,812.416076660156,,0,4,23,0
"H25701-04-01","P25701-001",1,,402,402207,"Kyeizooba",40220705,"Kitwe",1,25701,257,2013,11,"22",4,41,1,10,1,1,2437.248046875,4023002001,5585.50732421875,4,36,4160.68017578125
"H25702-04-01","P25702-002",1,,402,402207,"Kyeizooba",40220705,"Kitwe",0,25702,257,2013,11,"22",4,40,1,10,1,1,1218.6240234375,4023002002,4076.8515625,4,48,3036.87280273438
"H25703-04-02","P25703-001",1,,402,402207,"Kyeizooba",40220705,"Kitwe",0,25703,257,2013,11,"22",4,40,1,10,1,1,1218.6240234375,,1644.35803222656,4,32,1224.89282226563
"H25703-04-03","P25703-010",1,,410,410102,"Bubaare",41010204,"Mugarutsya",0,25703,257,2014,10,"15",4,40,1,10,1,1,1218.6240234375,,0,4,27,0
"H25705-04-02","P25705-009",1,,402,402207,"Kyeizooba",40220705,"Kitwe",1,25705,257,2013,11,"22",4,41,1,10,1,1,1218.6240234375,,1776.169921875,4,19,1023.28814697266
"H25706-04-01","P25706-022",1,,402,402207,"Kyeizooba",40220705,"Kitwe",1,25706,257,2014,5,"28",4,41,1,10,1,1,609.31201171875,4023002006,3170.88452148438,4,18,1801.98193359375
"H25706-04-01","P25706-002",1,,402,402207,"Kyeizooba",40220705,"Kitwe",1,25706,257,2014,5,"28",4,41,1,10,1,1,609.31201171875,4023002006,3170.88452148438,4,40,2362.01196289063
"H25706-04-02","P25706-015",1,,106,106103,"Kiringente",10610305,"Sekiwunga",0,25706,257,2014,6,"10",1,10,1,2,1,1,609.31201171875,,0,4,27,0
"H25706-04-02","P25706-013",1,,402,402202,"Bumbaire",40220202,"Kibaare",0,25706,257,2014,5,"29",4,40,1,10,1,1,609.31201171875,402300200604,0,4,40,0
"H25706-04-03","P25706-024",1,,106,106103,"Kiringente",10610305,"Sekiwunga",0,25706,257,2014,6,"10",1,10,1,2,1,1,609.31201171875,,0,4,26,0
"H25706-04-03","P25706-015",1,,106,106103,"Kiringente",10610305,"Sekiwunga",0,25706,257,2014,6,"10",1,10,1,2,1,1,609.31201171875,,0,4,27,0
"H25707-04-01","P25707-002",1,,402,402207,"Kyeizooba",40220705,"Kitwe",1,25707,257,2014,5,"28",4,41,1,10,1,1,2437.248046875,4023002007,7612.15673828125,4,40,5670.34423828125
"H25901-04-01","P25901-001",1,,413,413204,"Mahyoro",41320401,"Bukurungo",0,25901,259,2014,6,"03",4,40,1,9,1,1,2437.24829101563,4023003001,0,4,25,0
"H25903-04-02","P25903-014",1,,426,426104,"Kagango",42610402,"Kiziba",0,25903,259,2014,2,"14",4,40,1,10,1,1,487.449645996094,402300300305,0,4,29,0
"H25910-04-01","P25910-010",1,,426,426103,"Kabwohe Town Council",42610307,"Rutooma",1,25910,259,2014,8,"11",4,41,1,10,1,1,812.416076660156,2402300301009,1977.47290039063,4,27,97445.96875
"H25910-04-02","P25910-010",1,,426,426103,"Kabwohe Town Council",42610307,"Rutooma",1,25910,259,2014,8,"11",4,41,1,10,1,1,812.416076660156,2402300301009,1977.47290039063,4,27,2711.9296875
"H26009-04-01","P26009-006",1,,403,403301,"Bujumbura Division",40330103,"Kihomboza",1,26009,260,2014,8,"09",4,41,1,9,1,1,573.915710449219,,0,4,28,0
"H26009-04-02","P26009-014",1,,403,403301,"Bujumbura Division",40330104,"Kyesiiga",1,26009,260,2014,8,"09",4,41,1,9,1,1,573.915710449219,4031000209,0,4,22,0
"H26009-04-03","P26009-002",1,,403,403301,"Bujumbura Division",40330102,"Karongo",1,26009,260,2014,8,"09",4,41,1,9,1,1,573.915710449219,403100020904,0,4,24,0
"H26009-04-04","P26009-020",1,,403,403101,"Buhanika",40310101,"Butema",0,26009,260,2014,8,"09",4,40,1,9,1,1,573.915710449219,403100020911,0,4,24,0
"H26009-04-05","P26009-024",1,,403,403105,"Kitoba",40310502,"Budaka",0,26009,260,2014,8,"09",4,40,1,9,1,1,573.915710449219,403100020912,0,4,21,0
"H26009-04-06","P26009-006",1,,403,403301,"Bujumbura Division",40330103,"Kihomboza",1,26009,260,2014,8,"09",4,41,1,9,1,1,573.915710449219,,0,4,28,0
"H26012-04-01","P26012-005",1,,403,403301,"Bujumbura Division",40330104,"Kyesiiga",1,26012,260,2014,2,"11",4,41,1,9,1,1,3443.49438476563,4031000212,0,4,45,0
"H26012-04-01","P26012-003",1,,403,403301,"Bujumbura Division",40330104,"Kyesiiga",1,26012,260,2014,2,"11",4,41,1,9,1,1,3443.49438476563,4031000212,0,4,16,0
"H26012-04-01","P26012-007",1,,403,403301,"Bujumbura Division",40330104,"Kyesiiga",1,26012,260,2014,2,"11",4,41,1,9,1,1,3443.49438476563,4031000212,0,4,25,0
"H26106-04-01","P26106-008",1,,403,403101,"Buhanika",40310102,"Kitonya",0,26106,261,2013,10,"17",4,40,1,9,1,1,1721.74743652344,4033000406,19145.4921875,4,28,26256.353515625
"H26106-04-02","P26106-004",1,,403,403101,"Buhanika",40310102,"Kitonya",0,26106,261,2013,10,"18",4,40,1,9,1,1,1721.74743652344,,6381.83056640625,4,19,3624.18115234375
"H26108-04-01","P26108-003",1,,403,403101,"Buhanika",40310102,"Kitonya",0,26108,261,2014,4,"09",4,40,1,9,1,1,3443.49487304688,4033000408,7126.28466796875,4,43,5308.4150390625
"H26109-04-01","P26109-001",1,,403,403101,"Buhanika",40310102,"Kitonya",0,26109,261,2013,10,"17",4,40,1,9,1,1,3443.49487304688,4033000409,0,4,34,0
"H26109-04-01","P26109-002",1,,403,403101,"Buhanika",40310102,"Kitonya",0,26109,261,2013,10,"17",4,40,1,9,1,1,3443.49487304688,4033000409,0,4,16,0
"H26110-04-01","P26110-006",1,,403,403101,"Buhanika",40310102,"Kitonya",0,26110,261,2013,10,"17",4,40,1,9,1,1,3443.49487304688,4033000410,3373.97338867188,4,16,1917.39538574219
"H26111-04-01","P26111-010",1,,403,403101,"Buhanika",40310102,"Kitonya",0,26111,261,2014,4,"09",4,40,1,9,1,1,3443.49487304688,4033000411,6694.89990234375,4,16,3804.64477539063
"H26111-04-01","P26111-001",1,,403,403101,"Buhanika",40310102,"Kitonya",0,26111,261,2014,4,"09",4,40,1,9,1,1,3443.49487304688,4033000411,6694.89990234375,4,31,4987.07373046875
"H26201-04-01","P26201-014",1,,403,403105,"Kitoba",40310505,"Kiragura",0,26201,262,2014,7,"24",4,40,1,9,1,1,1721.74743652344,2403300060102,0,4,32,0
"H26201-04-01","P26201-002",1,,403,403105,"Kitoba",40310505,"Kiragura",0,26201,262,2014,7,"24",4,40,1,9,1,1,1721.74743652344,2403300060102,0,4,49,0
"H26201-04-01","P26201-003",1,,403,403105,"Kitoba",40310505,"Kiragura",0,26201,262,2014,7,"24",4,40,1,9,1,1,1721.74743652344,2403300060102,0,4,25,0
"H26202-04-01","P26202-001",1,,403,403105,"Kitoba",40310505,"Kiragura",0,26202,262,2014,7,"25",4,40,1,9,1,1,3443.49487304688,4033000602,0,4,44,0
"H26202-04-01","P26202-002",1,,403,403105,"Kitoba",40310505,"Kiragura",0,26202,262,2014,7,"25",4,40,1,9,1,1,3443.49487304688,4033000602,0,4,22,0
"H26203-04-01","P26203-007",1,,403,403105,"Kitoba",40310505,"Kiragura",0,26203,262,2014,7,"24",4,40,1,9,1,1,1721.74743652344,4033000603,4890.72802734375,4,22,6707.2021484375
"H26203-04-02","P26203-017",1,,403,403105,"Kitoba",40310505,"Kiragura",0,26203,262,2014,7,"24",4,40,1,9,1,1,1721.74743652344,,0,4,21,0
"H26204-04-01","P26204-002",1,,403,403105,"Kitoba",40310505,"Kiragura",0,26204,262,2014,1,"16",4,40,1,9,1,1,3443.49487304688,4033000604,7867.9453125,4,26,10960.2451171875
"H26205-04-01","P26205-005",1,,403,403105,"Kitoba",40310505,"Kiragura",0,26205,262,2014,1,"16",4,40,1,9,1,1,3443.49487304688,4033000605,0,4,15,0
"H26205-04-01","P26205-002",1,,403,403105,"Kitoba",40310505,"Kiragura",0,26205,262,2014,1,"16",4,40,1,9,1,1,3443.49487304688,4033000605,0,4,38,0
"H26206-04-01","P26206-012",1,,403,403105,"Kitoba",40310505,"Kiragura",0,26206,262,2014,1,"16",4,40,1,9,1,1,1721.74743652344,4033000606,0,4,22,0
"H26206-04-02","P26206-007",1,,403,403104,"Kigorobya Tc",40310404,"South West Ward",1,26206,262,2014,1,"17",4,41,1,9,1,1,1721.74743652344,,0,4,23,0
"H26208-04-01","P26208-001",1,,403,403105,"Kitoba",40310505,"Kiragura",0,26208,262,2014,1,"16",4,40,1,9,1,1,3443.49487304688,4033000608,4717.05224609375,4,34,3513.76220703125
"H26208-04-01","P26208-002",1,,403,403105,"Kitoba",40310505,"Kiragura",0,26208,262,2014,1,"16",4,40,1,9,1,1,3443.49487304688,4033000608,4717.05224609375,4,17,2680.65380859375
"H26209-04-01","P26209-002",1,,403,403105,"Kitoba",40310505,"Kiragura",0,26209,262,2014,7,"24",4,40,1,9,1,1,688.698974609375,4033000609,13057.7802734375,4,45,9726.8232421875
"H26209-04-02","P26209-003",1,,403,403105,"Kitoba",40310505,"Kiragura",0,26209,262,2014,7,"25",4,40,1,9,1,1,688.698974609375,,0,4,32,0
"H26209-04-04","P26209-020",1,,403,403105,"Kitoba",40310505,"Kiragura",0,26209,262,2014,7,"24",4,40,1,9,1,1,688.698974609375,,0,4,22,0
"H26209-04-05","P26209-022",1,,403,403105,"Kitoba",40310505,"Kiragura",1,26209,262,2014,7,"24",4,41,1,9,1,1,688.698974609375,,0,4,21,0
"H26305-04-01","P26305-002",1,,403,403201,"Bugambe",40320102,"Katanga",0,26305,263,2013,11,"21",4,40,1,9,1,1,3443.49438476563,4033000705,5482.263671875,4,30,7636.93017578125
"H26306-04-01","P26306-001",1,,403,403201,"Bugambe",40320102,"Katanga",0,26306,263,2013,11,"21",4,40,1,9,1,1,3443.49438476563,4033000706,0,4,30,0
"H26307-04-01","P26307-006",1,,403,403201,"Bugambe",40320102,"Katanga",0,26307,263,2014,5,"25",4,40,1,9,1,1,3443.49438476563,4033000707,3980.62817382813,4,22,5459.08056640625
"H26308-04-01","P26308-002",1,,403,403201,"Bugambe",40320102,"Katanga",0,26308,263,2013,11,"21",4,40,1,9,1,1,3443.49438476563,4033000708,4277.7451171875,4,24,5866.55029296875
"H26309-04-01","P26309-002",1,,403,403201,"Bugambe",40320102,"Katanga",0,26309,263,2014,5,"26",4,40,1,9,1,1,3443.49438476563,4033000709,1037.3369140625,4,23,1422.61608886719
"H26405-04-01","P26405-002",1,,403,403205,"Kyangwali",40320504,"Kyangwali",0,26405,264,2014,8,"10",4,40,1,9,1,1,3443.49487304688,4033000905,3020.86743164063,4,25,4142.85302734375
"H26406-04-01","P26406-002",1,,403,403205,"Kyangwali",40320504,"Kyangwali",0,26406,264,2014,2,"12",4,40,1,9,1,1,3443.49487304688,4033000906,9670.35546875,4,48,7203.50927734375
"H26406-04-01","P26406-004",1,,403,403205,"Kyangwali",40320504,"Kyangwali",0,26406,264,2014,2,"12",4,40,1,9,1,1,3443.49487304688,4033000906,9670.35546875,4,16,5495.56640625
"H26407-04-01","P26407-005",1,,403,403205,"Kyangwali",40320504,"Kyangwali",1,26407,264,2014,2,"12",4,41,1,9,1,1,3443.49487304688,4033000907,9062.6015625,4,44,6750.78955078125
"H26410-04-01","P26410-004",1,,403,403205,"Kyangwali",40320504,"Kyangwali",0,26410,264,2014,2,"12",4,40,1,9,1,1,3443.49487304688,4033000910,16098.611328125,4,19,9148.6796875
"H26410-04-01","P26410-006",1,,403,403205,"Kyangwali",40320504,"Kyangwali",0,26410,264,2014,2,"12",4,40,1,9,1,1,3443.49487304688,4033000910,16098.611328125,4,15,9148.6796875
"H26411-04-01","P26411-024",1,,403,403205,"Kyangwali",40320504,"Kyangwali",0,26411,264,2014,2,"12",4,40,1,9,1,1,860.873718261719,4033000911,10363.45703125,4,19,5970.6015625
"H26411-04-01","P26411-005",1,,403,403205,"Kyangwali",40320504,"Kyangwali",0,26411,264,2014,2,"12",4,40,1,9,1,1,860.873718261719,4033000911,10363.45703125,4,16,5889.44921875
"H26411-04-01","P26411-007",1,,403,403205,"Kyangwali",40320504,"Kyangwali",0,26411,264,2014,2,"12",4,40,1,9,1,1,860.873718261719,4033000911,10363.45703125,4,21,14436.5546875
"H26411-04-03","P26411-014",1,,403,403205,"Kyangwali",40320504,"Kyangwali",0,26411,264,2014,8,"10",4,40,1,9,1,1,860.873718261719,403300091103,6129.90087890625,4,29,8539.1044921875
"H26416-04-01","P26416-002",1,,403,403205,"Kyangwali",40320504,"Kyangwali",0,26416,264,2014,2,"12",4,40,1,9,1,1,3443.49487304688,4033000916,9055.4677734375,4,35,6745.4755859375
"H26502-04-01","P26502-007",1,,404,404102,"Northern Division",40410201,"Kijuguta",1,26502,265,2013,12,"14",4,41,1,10,1,1,812.415954589844,4041000302,1244.916015625,4,38,927.345886230469
"H26503-04-01","P26503-003",1,,404,404102,"Northern Division",40410201,"Kijuguta",1,26503,265,2013,12,"14",4,41,1,10,1,1,2437.248046875,4041000303,835.780395507813,4,21,1146.19909667969
"H26505-04-01","P26505-002",1,,404,404102,"Northern Division",40410203,"Rutooma Ward",1,26505,265,2013,12,"14",4,41,1,10,1,1,2437.248046875,4041000305,1666.85290527344,4,25,2321.9677734375
"H26506-04-01","P26506-008",1,,404,404102,"Northern Division",40410203,"Rutooma Ward",1,26506,265,2014,6,"28",4,41,1,10,1,1,2437.248046875,4041000306,0,4,21,0
"H26506-04-01","P26506-001",1,,404,404102,"Northern Division",40410203,"Rutooma Ward",1,26506,265,2014,6,"28",4,41,1,10,1,1,2437.248046875,4041000306,0,4,42,0
"H26507-04-01","P26507-008",1,,410,410202,"Kamukuzi",41020201,"Kamukuzi",1,26507,265,2014,7,"01",4,41,1,10,1,1,2437.248046875,4041000307,1064.03295898438,4,28,1482.22448730469
"H26511-04-01","P26511-004",1,,404,404102,"Northern Division",40410203,"Rutooma Ward",1,26511,265,2014,6,"28",4,41,1,10,1,1,1218.6240234375,4041000311,2315.07348632813,4,19,1315.63317871094
"H26511-04-01","P26511-002",1,,404,404102,"Northern Division",40410203,"Rutooma Ward",1,26511,265,2014,6,"28",4,41,1,10,1,1,1218.6240234375,4041000311,2315.07348632813,4,40,1724.51293945313
"H26511-04-02","P26511-008",1,,404,404102,"Northern Division",40410203,"Rutooma Ward",1,26511,265,2014,6,"28",4,41,1,10,1,1,1218.6240234375,,1389.04406738281,4,22,1934.97314453125
"H26602-04-01","P26602-004",1,,404,404207,"Kyanamira",40420704,"Kyanamira",0,26602,266,2013,12,"15",4,40,1,10,1,1,1218.6240234375,4043000602,4530.7373046875,4,15,2574.77270507813
"H26602-04-02","P26602-007",1,,404,404207,"Kyanamira",40420704,"Kyanamira",1,26602,266,2014,6,"30",4,41,1,10,1,1,1218.6240234375,,0,4,20,0
"H26603-04-01","P26603-008",1,,404,404207,"Kyanamira",40420704,"Kyanamira",0,26603,266,2013,12,"15",4,40,1,10,1,1,812.415954589844,2404300060304,10798.712890625,4,17,6136.80078125
"H26603-04-02","P26603-011",1,,404,404207,"Kyanamira",40420704,"Kyanamira",0,26603,266,2013,12,"15",4,40,1,10,1,1,812.415954589844,4043000603,5399.3564453125,4,25,7521.4384765625
"H26605-04-01","P26605-005",1,,404,404207,"Kyanamira",40420704,"Kyanamira",1,26605,266,2013,12,"15",4,41,1,10,1,1,2437.248046875,4043000605,1174.77526855469,4,27,1636.49133300781
"H26607-04-01","P26607-002",1,,404,404207,"Kyanamira",40420704,"Kyanamira",1,26607,266,2014,6,"29",4,41,1,10,1,1,2437.248046875,4043000607,3775.61450195313,4,35,2812.47924804688
"H26608-04-01","P26608-004",1,,404,404207,"Kyanamira",40420704,"Kyanamira",1,26608,266,2014,6,"29",4,41,1,10,1,1,2437.248046875,4043000608,9061.474609375,4,15,5149.54541015625
"H26608-04-01","P26608-002",1,,404,404207,"Kyanamira",40420704,"Kyanamira",1,26608,266,2014,6,"29",4,41,1,10,1,1,2437.248046875,4043000608,9061.474609375,4,34,6749.9501953125
"H26610-04-01","P26610-013",1,,404,404207,"Kyanamira",40420704,"Kyanamira",1,26610,266,2014,6,"29",4,41,1,10,1,1,2437.248046875,4043000610,0,4,42,0
"H26610-04-01","P26610-019",1,,404,404207,"Kyanamira",40420704,"Kyanamira",1,26610,266,2014,6,"29",4,41,1,10,1,1,2437.248046875,4043000610,0,4,17,0
"H27005-04-01","P27005-002",1,,405,405301,"Eastern Division",40530104,"Nyakagongo",1,27005,270,2013,10,"02",4,41,1,9,1,1,3443.49438476563,4051000205,2566.76782226563,4,32,1912.00170898438
"H27006-04-01","P27006-002",1,,405,405301,"Eastern Division",40530104,"Nyakagongo",1,27006,270,2013,10,"02",4,41,1,9,1,1,1721.74719238281,4051000206,2719.30517578125,4,41,2025.62768554688
"H27006-04-01","P27006-003",1,,405,405301,"Eastern Division",40530104,"Nyakagongo",1,27006,270,2013,10,"02",4,41,1,9,1,1,1721.74719238281,4051000206,2719.30517578125,4,21,3729.287109375
"H27006-04-01","P27006-008",1,,405,405301,"Eastern Division",40530104,"Nyakagongo",1,27006,270,2013,10,"02",4,41,1,9,1,1,1721.74719238281,4051000206,2719.30517578125,4,15,1545.35388183594
"H27006-04-02","P27006-004",1,,113,113304,"Makidye -ssabagabo",11330406,"Ndejje",1,27006,270,2014,5,"21",1,11,1,2,1,1,1721.74719238281,,1235.60278320313,4,19,1619.75341796875
"H27010-04-01","P27010-013",1,,405,405301,"Eastern Division",40530104,"Nyakagongo",1,27010,270,2013,10,"02",4,41,1,9,1,1,1147.83142089844,4051000210,2651.3173828125,4,16,1506.71716308594
"H27010-04-02","P27010-003",1,,405,405301,"Eastern Division",40530102,"Kitumba",1,27010,270,2013,10,"02",4,41,1,9,1,1,1147.83142089844,,0,4,39,0
"H27102-04-01","P27102-002",1,,405,405302,"Southern Division",40530203,"Kijanju",1,27102,271,2014,1,"23",4,41,1,9,1,1,3443.49438476563,4051000502,2589.20385742188,4,21,3550.86474609375
"H27102-04-01","P27102-003",1,,405,405302,"Southern Division",40530203,"Kijanju",1,27102,271,2014,1,"23",4,41,1,9,1,1,3443.49438476563,4051000502,2589.20385742188,4,19,1471.41857910156
"H27102-04-01","P27102-004",1,,405,405302,"Southern Division",40530203,"Kijanju",1,27102,271,2014,1,"23",4,41,1,9,1,1,3443.49438476563,4051000502,2589.20385742188,4,17,1471.41857910156
"H27103-04-01","P27103-001",1,,405,405302,"Southern Division",40530203,"Kijanju",1,27103,271,2014,1,"23",4,41,1,9,1,1,3443.49438476563,4051000503,1516.98645019531,4,42,1130.01281738281
"H27103-04-01","P27103-004",1,,405,405302,"Southern Division",40530203,"Kijanju",1,27103,271,2014,1,"23",4,41,1,9,1,1,3443.49438476563,4051000503,1516.98645019531,4,15,862.088256835938
"H27104-04-01","P27104-001",1,,405,405302,"Southern Division",40530203,"Kijanju",1,27104,271,2014,7,"31",4,41,1,9,1,1,3443.49438476563,4051000504,2259.1982421875,4,38,1682.89111328125
"H27107-04-01","P27107-007",1,,405,405302,"Southern Division",40530203,"Kijanju",1,27107,271,2014,1,"23",4,41,1,9,1,1,3443.49438476563,4051000507,647.300964355469,4,36,482.178619384766
"H27107-04-01","P27107-008",1,,405,405302,"Southern Division",40530203,"Kijanju",1,27107,271,2014,1,"23",4,41,1,9,1,1,3443.49438476563,4051000507,647.300964355469,4,16,367.854644775391
"H27108-04-01","P27108-002",1,,405,405302,"Southern Division",40530203,"Kijanju",1,27108,271,2014,1,"23",4,41,1,9,1,1,3443.49438476563,4051000508,0,4,31,0
"H27110-04-01","P27110-006",1,,405,405302,"Southern Division",40530203,"Kijanju",1,27110,271,2014,7,"31",4,41,1,9,1,1,3443.49438476563,4051000510,2265.55346679688,4,22,3107.0068359375
"H27110-04-01","P27110-012",1,,405,405302,"Southern Division",40530203,"Kijanju",1,27110,271,2014,7,"31",4,41,1,9,1,1,3443.49438476563,4051000510,2265.55346679688,4,29,3107.0068359375
"H27110-04-01","P27110-008",1,,405,405302,"Southern Division",40530203,"Kijanju",1,27110,271,2014,7,"31",4,41,1,9,1,1,3443.49438476563,4051000510,2265.55346679688,4,17,1287.49145507813
"H27402-04-02","P27402-004",1,,405,405211,"Mugusu",40521103,"Kiraaro",0,27402,274,2014,3,"20",4,40,1,9,1,1,1721.74743652344,,1272.41906738281,4,28,1745.01049804688
"H27402-04-02","P27402-017",1,,405,405211,"Mugusu",40521103,"Kiraaro",0,27402,274,2014,3,"20",4,40,1,9,1,1,1721.74743652344,,1272.41906738281,4,17,723.103088378906
"H27404-04-02","P27404-002",1,,405,405211,"Mugusu",40521103,"Kiraaro",0,27404,274,2014,10,"17",4,40,1,9,1,1,1721.74743652344,,0,4,21,0
"H27404-04-02","P27404-002",1,,405,405211,"Mugusu",40521103,"Kiraaro",0,27404,274,2014,10,"17",4,40,1,9,1,1,1721.74743652344,,0,4,25,0
"H27406-04-01","P27406-001",1,,405,405211,"Mugusu",40521103,"Kiraaro",0,27406,274,2013,10,"03",4,40,1,9,1,1,3443.49487304688,4053001006,11777.5654296875,4,37,8773.18359375
"H27407-04-01","P27407-002",1,,405,405211,"Mugusu",40521103,"Kiraaro",0,27407,274,2014,3,"20",4,40,1,9,1,1,3443.49487304688,4053001007,6970.18017578125,4,32,5192.13134765625
"H27408-04-01","P27408-003",1,,405,405211,"Mugusu",40521103,"Kiraaro",0,27408,274,2013,10,"03",4,40,1,9,1,1,3443.49487304688,4053001008,11041.4677734375,4,15,6274.755859375
"H27408-04-01","P27408-002",1,,405,405211,"Mugusu",40521103,"Kiraaro",0,27408,274,2013,10,"03",4,40,1,9,1,1,3443.49487304688,4053001008,11041.4677734375,4,32,8224.859375
"H27409-04-01","P27409-002",1,,405,405211,"Mugusu",40521103,"Kiraaro",0,27409,274,2013,10,"03",4,40,1,9,1,1,3443.49487304688,4053001009,12268.2978515625,4,34,9138.7333984375
"H27409-04-01","P27409-003",1,,405,405211,"Mugusu",40521103,"Kiraaro",0,27409,274,2013,10,"03",4,40,1,9,1,1,3443.49487304688,4053001009,12268.2978515625,4,15,6971.951171875
"H27801-04-01","P27801-003",1,,406,406201,"Bugoye",40620102,"Ibanda",0,27801,278,2014,8,"03",4,40,1,9,1,1,3443.49438476563,4063001101,2856.11767578125,4,16,1623.10302734375
"H27801-04-01","P27801-002",1,,406,406201,"Bugoye",40620102,"Ibanda",0,27801,278,2014,8,"03",4,40,1,9,1,1,3443.49438476563,4063001101,2856.11767578125,4,38,2127.54028320313
"H27802-04-01","P27802-002",1,,406,406201,"Bugoye",40620102,"Ibanda",0,27802,278,2014,8,"03",4,40,1,9,1,1,3443.49438476563,4063001102,6234.919921875,4,24,8550.642578125
"H27803-04-01","P27803-009",1,,406,406201,"Bugoye",40620102,"Ibanda",0,27803,278,2014,1,"25",4,40,1,9,1,1,3443.49438476563,4063001103,0,4,18,0
"H27804-04-01","P27804-002",1,,406,406201,"Bugoye",40620102,"Ibanda",0,27804,278,2014,1,"25",4,40,1,9,1,1,3443.49438476563,4063001104,0,4,34,0
"H27805-04-01","P27805-002",1,,406,406201,"Bugoye",40620102,"Ibanda",0,27805,278,2014,1,"25",4,40,1,9,1,1,1721.74719238281,4063001105,14641.3583984375,4,26,20395.77734375
"H27805-04-02","P27805-012",1,,406,406201,"Bugoye",40620102,"Ibanda",0,27805,278,2014,1,"25",4,40,1,9,1,1,1721.74719238281,406300110502,0,4,27,0
"H27806-04-01","P27806-008",1,,406,406201,"Bugoye",40620102,"Ibanda",0,27806,278,2014,8,"03",4,40,1,9,1,1,1721.74719238281,4063001106,0,4,18,0
"H27806-04-02","P27806-005",1,,406,406201,"Bugoye",40620102,"Ibanda",0,27806,278,2014,8,"03",4,40,1,9,1,1,1721.74719238281,,0,4,21,0
"H27807-04-01","P27807-003",1,,406,406201,"Bugoye",40620102,"Ibanda",0,27807,278,2014,1,"25",4,40,1,9,1,1,3443.49438476563,4063001107,8774.6435546875,4,22,12033.6494140625
"H27807-04-01","P27807-002",1,,406,406201,"Bugoye",40620102,"Ibanda",0,27807,278,2014,1,"25",4,40,1,9,1,1,3443.49438476563,4063001107,8774.6435546875,4,38,6536.2880859375
"H27807-04-01","P27807-005",1,,406,406201,"Bugoye",40620102,"Ibanda",0,27807,278,2014,1,"25",4,40,1,9,1,1,3443.49438476563,4063001107,8774.6435546875,4,17,4986.54248046875
"H27808-04-01","P27808-007",1,,406,406201,"Bugoye",40620102,"Ibanda",0,27808,278,2014,1,"25",4,40,1,9,1,1,1721.74719238281,4063001108,7435.05078125,4,16,4225.26513671875
"H27808-04-01","P27808-009",1,,406,406201,"Bugoye",40620102,"Ibanda",0,27808,278,2014,1,"25",4,40,1,9,1,1,1721.74719238281,4063001108,7435.05078125,4,16,4225.26513671875
"H27808-04-01","P27808-003",1,,406,406201,"Bugoye",40620102,"Ibanda",0,27808,278,2014,10,"17",4,40,1,9,1,1,1721.74719238281,,0,4,30,0
"H27808-04-02","P27808-003",1,,406,406201,"Bugoye",40620102,"Ibanda",0,27808,278,2014,10,"17",4,40,1,9,1,1,1721.74719238281,,0,4,30,0
"H27901-04-01","P27901-005",1,,406,406210,"Lake Katwe",40621003,"Kahokya",0,27901,279,2013,11,"26",4,40,1,9,1,1,3443.49438476563,4063001301,0,4,17,0
