"HHID","h11q2","h11q4","h11q5","h11q6","h11q6a","h11q6b","h11q7","wgt_X"
"H29005-04-01",35,2,,,,,,3443.49438476563
"H29005-04-01",36,2,,,,,,3443.49438476563
"H29005-04-01",41,2,,,,,,3443.49438476563
"H29005-04-01",42,2,,,,,,3443.49438476563
"H29005-04-01",43,2,,,,,,3443.49438476563
"H29005-04-01",44,2,,,,,,3443.49438476563
"H29005-04-01",45,2,,,,,,3443.49438476563
"H29006-04-01",21,2,,,,,,3443.49438476563
"H29006-04-01",22,2,,,,,,3443.49438476563
"H29006-04-01",23,2,,,,,,3443.49438476563
"H29006-04-01",31,2,,,,,,3443.49438476563
"H29006-04-01",32,2,,,,,,3443.49438476563
"H29006-04-01",33,2,,,,,,3443.49438476563
"H29006-04-01",34,2,,,,,,3443.49438476563
"H29006-04-01",35,2,,,,,,3443.49438476563
"H29006-04-01",36,2,,,,,,3443.49438476563
"H29006-04-01",41,2,,,,,,3443.49438476563
"H29006-04-01",42,2,,,,,,3443.49438476563
"H29006-04-01",43,2,,,,,,3443.49438476563
"H29006-04-01",44,2,,,,,,3443.49438476563
"H29006-04-01",45,2,,,,,,3443.49438476563
"H29101-04-01",21,2,,,,,,3443.49438476563
"H29101-04-01",22,2,,,,,,3443.49438476563
"H29101-04-01",23,2,,,,,,3443.49438476563
"H29101-04-01",31,2,,,,,,3443.49438476563
"H29101-04-01",32,2,,,,,,3443.49438476563
"H29101-04-01",33,2,,,,,,3443.49438476563
"H29101-04-01",34,2,,,,,,3443.49438476563
"H29101-04-01",35,2,,,,,,3443.49438476563
"H29101-04-01",36,2,,,,,,3443.49438476563
"H29101-04-01",41,2,,,,,,3443.49438476563
"H29101-04-01",42,2,,,,,,3443.49438476563
"H29101-04-01",43,2,,,,,,3443.49438476563
"H29101-04-01",44,2,,,,,,3443.49438476563
"H29101-04-01",45,2,,,,,,3443.49438476563
"H29202-04-01",21,1,4800000,0,"P29202-001","P29202-002",,2437.248046875
"H29202-04-01",22,2,,,,,,2437.248046875
"H29202-04-01",23,2,,,,,,2437.248046875
"H29202-04-01",31,2,,,,,,2437.248046875
"H29202-04-01",32,2,,,,,,2437.248046875
"H29202-04-01",33,2,,,,,,2437.248046875
"H29202-04-01",34,2,,,,,,2437.248046875
"H29202-04-01",35,2,,,,,,2437.248046875
"H29202-04-01",36,2,,,,,,2437.248046875
"H29202-04-01",41,2,,,,,,2437.248046875
"H29202-04-01",42,2,,,,,,2437.248046875
"H29202-04-01",43,2,,,,,,2437.248046875
"H29202-04-01",44,2,,,,,,2437.248046875
"H29202-04-01",45,2,,,,,,2437.248046875
"H29203-04-01",21,1,4800000,0,"-777","-111",,2437.248046875
"H29203-04-01",22,2,,,,,,2437.248046875
"H29203-04-01",23,2,,,,,,2437.248046875
"H29203-04-01",31,2,,,,,,2437.248046875
"H29203-04-01",32,2,,,,,,2437.248046875
"H29203-04-01",33,2,,,,,,2437.248046875
"H29203-04-01",34,2,,,,,,2437.248046875
"H29203-04-01",35,2,,,,,,2437.248046875
"H29203-04-01",36,2,,,,,,2437.248046875
"H29203-04-01",41,2,,,,,,2437.248046875
"H29203-04-01",42,2,,,,,,2437.248046875
"H29203-04-01",43,2,,,,,,2437.248046875
"H29203-04-01",44,2,,,,,,2437.248046875
"H29203-04-01",45,2,,,,,,2437.248046875
"H29205-04-01",21,1,4800000,0,"P29205-001","P29205-002",,2437.248046875
"H29205-04-01",22,2,,,,,,2437.248046875
"H29205-04-01",23,2,,,,,,2437.248046875
"H29205-04-01",31,2,,,,,,2437.248046875
"H29205-04-01",32,2,,,,,,2437.248046875
"H29205-04-01",33,2,,,,,,2437.248046875
"H29205-04-01",34,2,,,,,,2437.248046875
"H29205-04-01",35,2,,,,,,2437.248046875
"H29205-04-01",36,2,,,,,,2437.248046875
"H29205-04-01",41,2,,,,,,2437.248046875
"H29205-04-01",42,1,100000,0,"P29205-001","P29205-002",7,2437.248046875
"H29205-04-01",43,2,,,,,,2437.248046875
"H29205-04-01",44,2,,,,,,2437.248046875
"H29205-04-01",45,2,,,,,,2437.248046875
"H29208-04-01",21,2,,,,,,2437.248046875
"H29208-04-01",22,2,,,,,,2437.248046875
"H29208-04-01",23,2,,,,,,2437.248046875
"H29208-04-01",31,2,,,,,,2437.248046875
"H29208-04-01",32,2,,,,,,2437.248046875
"H29208-04-01",33,2,,,,,,2437.248046875
"H29208-04-01",34,2,,,,,,2437.248046875
"H29208-04-01",35,2,,,,,,2437.248046875
"H29208-04-01",36,2,,,,,,2437.248046875
"H29208-04-01",41,2,,,,,,2437.248046875
"H29208-04-01",42,2,,,,,,2437.248046875
"H29208-04-01",43,2,,,,,,2437.248046875
"H29208-04-01",44,2,,,,,,2437.248046875
"H29208-04-01",45,2,,,,,,2437.248046875
"H29209-04-01",21,1,4200000,0,"P29209-001","P29209-018",,2437.248046875
"H29209-04-01",22,2,,,,,,2437.248046875
"H29209-04-01",23,2,,,,,,2437.248046875
"H29209-04-01",31,2,,,,,,2437.248046875
"H29209-04-01",32,2,,,,,,2437.248046875
"H29209-04-01",33,2,,,,,,2437.248046875
"H29209-04-01",34,2,,,,,,2437.248046875
"H29209-04-01",35,2,,,,,,2437.248046875
"H29209-04-01",36,2,,,,,,2437.248046875
"H29209-04-01",41,2,,,,,,2437.248046875
"H29209-04-01",42,2,,,,,,2437.248046875
"H29209-04-01",43,2,,,,,,2437.248046875
"H29209-04-01",44,2,,,,,,2437.248046875
"H29209-04-01",45,2,,,,,,2437.248046875
"H29210-04-01",21,1,2160000,0,"P29210-016","-111",,1218.6240234375
"H29210-04-01",22,2,,,,,,1218.6240234375
"H29210-04-01",23,2,,,,,,1218.6240234375
"H29210-04-01",31,2,,,,,,1218.6240234375
"H29210-04-01",32,2,,,,,,1218.6240234375
"H29210-04-01",33,2,,,,,,1218.6240234375
"H29210-04-01",34,2,,,,,,1218.6240234375
"H29210-04-01",35,2,,,,,,1218.6240234375
"H29210-04-01",36,2,,,,,,1218.6240234375
"H29210-04-01",41,2,,,,,,1218.6240234375
"H29210-04-01",42,2,,,,,,1218.6240234375
"H29210-04-01",43,2,,,,,,1218.6240234375
"H29210-04-01",44,2,,,,,,1218.6240234375
"H29210-04-01",45,2,,,,,,1218.6240234375
"H29210-04-02",21,2,,,,,,1218.6240234375
"H29210-04-02",22,2,,,,,,1218.6240234375
"H29210-04-02",23,2,,,,,,1218.6240234375
"H29210-04-02",31,2,,,,,,1218.6240234375
"H29210-04-02",32,2,,,,,,1218.6240234375
"H29210-04-02",33,2,,,,,,1218.6240234375
"H29210-04-02",34,2,,,,,,1218.6240234375
"H29210-04-02",35,2,,,,,,1218.6240234375
"H29210-04-02",36,2,,,,,,1218.6240234375
"H29210-04-02",41,2,,,,,,1218.6240234375
"H29210-04-02",42,1,4350000,25000,"P29210-001","-111",8,1218.6240234375
"H29210-04-02",43,2,,,,,,1218.6240234375
"H29210-04-02",44,2,,,,,,1218.6240234375
"H29210-04-02",45,2,,,,,,1218.6240234375
"H29401-04-01",21,2,,,,,,2437.248046875
"H29401-04-01",22,2,,,,,,2437.248046875
"H29401-04-01",23,2,,,,,,2437.248046875
"H29401-04-01",31,2,,,,,,2437.248046875
"H29401-04-01",32,2,,,,,,2437.248046875
"H29401-04-01",33,2,,,,,,2437.248046875
"H29401-04-01",34,2,,,,,,2437.248046875
"H29401-04-01",35,2,,,,,,2437.248046875
"H29401-04-01",36,2,,,,,,2437.248046875
"H29401-04-01",41,2,,,,,,2437.248046875
"H29401-04-01",42,1,2000000,100000,"P29401-001","-111",7,2437.248046875
"H29401-04-01",43,2,,,,,,2437.248046875
"H29401-04-01",44,2,,,,,,2437.248046875
"H29401-04-01",45,2,,,,,,2437.248046875
"H29402-04-01",21,1,24000000,0,"P29402-001","-111",,2437.248046875
"H29402-04-01",22,2,,,,,,2437.248046875
"H29402-04-01",23,2,,,,,,2437.248046875
"H29402-04-01",31,2,,,,,,2437.248046875
"H29402-04-01",32,2,,,,,,2437.248046875
"H29402-04-01",33,2,,,,,,2437.248046875
"H29402-04-01",34,2,,,,,,2437.248046875
"H29402-04-01",35,2,,,,,,2437.248046875
"H29402-04-01",36,2,,,,,,2437.248046875
"H29402-04-01",41,2,,,,,,2437.248046875
"H29402-04-01",42,2,,,,,,2437.248046875
"H29402-04-01",43,2,,,,,,2437.248046875
"H29402-04-01",44,2,,,,,,2437.248046875
"H29402-04-01",45,2,,,,,,2437.248046875
"H29403-04-01",21,1,1200000,0,,"-111",,2437.248046875
"H29403-04-01",22,2,,,,,,2437.248046875
"H29403-04-01",23,2,,,,,,2437.248046875
"H29403-04-01",31,2,,,,,,2437.248046875
"H29403-04-01",32,2,,,,,,2437.248046875
"H29403-04-01",33,2,,,,,,2437.248046875
"H29403-04-01",34,2,,,,,,2437.248046875
"H29403-04-01",35,2,,,,,,2437.248046875
"H29403-04-01",36,2,,,,,,2437.248046875
"H29403-04-01",41,2,,,,,,2437.248046875
"H29403-04-01",42,2,,,,,,2437.248046875
"H29403-04-01",43,2,,,,,,2437.248046875
"H29403-04-01",44,2,,,,,,2437.248046875
"H29403-04-01",45,2,,,,,,2437.248046875
"H29404-04-01",21,2,,,,,,2437.248046875
"H29404-04-01",22,2,,,,,,2437.248046875
"H29404-04-01",23,2,,,,,,2437.248046875
"H29404-04-01",31,2,,,,,,2437.248046875
"H29404-04-01",32,2,,,,,,2437.248046875
"H29404-04-01",33,2,,,,,,2437.248046875
"H29404-04-01",34,2,,,,,,2437.248046875
"H29404-04-01",35,2,,,,,,2437.248046875
"H29404-04-01",36,2,,,,,,2437.248046875
"H29404-04-01",41,2,,,,,,2437.248046875
"H29404-04-01",42,2,,,,,,2437.248046875
"H29404-04-01",43,2,,,,,,2437.248046875
"H29404-04-01",44,2,,,,,,2437.248046875
"H29404-04-01",45,2,,,,,,2437.248046875
"H29405-04-01",21,2,,,,,,2437.248046875
"H29405-04-01",22,2,,,,,,2437.248046875
"H29405-04-01",23,2,,,,,,2437.248046875
"H29405-04-01",31,2,,,,,,2437.248046875
"H29405-04-01",32,2,,,,,,2437.248046875
"H29405-04-01",33,2,,,,,,2437.248046875
"H29405-04-01",34,2,,,,,,2437.248046875
"H29405-04-01",35,2,,,,,,2437.248046875
"H29405-04-01",36,2,,,,,,2437.248046875
"H29405-04-01",41,2,,,,,,2437.248046875
"H29405-04-01",42,2,,,,,,2437.248046875
"H29405-04-01",43,2,,,,,,2437.248046875
"H29405-04-01",44,2,,,,,,2437.248046875
"H29405-04-01",45,2,,,,,,2437.248046875
"H29406-04-01",21,2,,,,,,2437.248046875
"H29406-04-01",22,2,,,,,,2437.248046875
"H29406-04-01",23,2,,,,,,2437.248046875
"H29406-04-01",31,2,,,,,,2437.248046875
"H29406-04-01",32,2,,,,,,2437.248046875
"H29406-04-01",33,2,,,,,,2437.248046875
"H29406-04-01",34,2,,,,,,2437.248046875
"H29406-04-01",35,2,,,,,,2437.248046875
"H29406-04-01",36,2,,,,,,2437.248046875
"H29406-04-01",41,2,,,,,,2437.248046875
"H29406-04-01",42,2,,,,,,2437.248046875
"H29406-04-01",43,2,,,,,,2437.248046875
"H29406-04-01",44,2,,,,,,2437.248046875
"H29406-04-01",45,2,,,,,,2437.248046875
"H29407-04-01",21,2,,,,,,2437.248046875
"H29407-04-01",22,2,,,,,,2437.248046875
"H29407-04-01",23,2,,,,,,2437.248046875
"H29407-04-01",31,2,,,,,,2437.248046875
"H29407-04-01",32,2,,,,,,2437.248046875
"H29407-04-01",33,2,,,,,,2437.248046875
"H29407-04-01",34,2,,,,,,2437.248046875
"H29407-04-01",35,2,,,,,,2437.248046875
"H29407-04-01",36,2,,,,,,2437.248046875
"H29407-04-01",41,2,,,,,,2437.248046875
"H29407-04-01",42,2,,,,,,2437.248046875
"H29407-04-01",43,2,,,,,,2437.248046875
"H29407-04-01",44,2,,,,,,2437.248046875
"H29407-04-01",45,2,,,,,,2437.248046875
"H29408-04-01",21,2,,,,,,2437.248046875
"H29408-04-01",22,2,,,,,,2437.248046875
"H29408-04-01",23,2,,,,,,2437.248046875
"H29408-04-01",31,2,,,,,,2437.248046875
"H29408-04-01",32,2,,,,,,2437.248046875
"H29408-04-01",33,2,,,,,,2437.248046875
"H29408-04-01",34,2,,,,,,2437.248046875
"H29408-04-01",35,2,,,,,,2437.248046875
"H29408-04-01",36,2,,,,,,2437.248046875
"H29408-04-01",41,2,,,,,,2437.248046875
"H29408-04-01",42,2,,,,,,2437.248046875
"H29408-04-01",43,2,,,,,,2437.248046875
"H29408-04-01",44,2,,,,,,2437.248046875
"H29408-04-01",45,2,,,,,,2437.248046875
"H29409-04-01",21,2,,,,,,2437.248046875
"H29409-04-01",22,2,,,,,,2437.248046875
"H29409-04-01",23,2,,,,,,2437.248046875
"H29409-04-01",31,2,,,,,,2437.248046875
"H29409-04-01",32,2,,,,,,2437.248046875
"H29409-04-01",33,2,,,,,,2437.248046875
"H29409-04-01",34,2,,,,,,2437.248046875
"H29409-04-01",35,2,,,,,,2437.248046875
"H29409-04-01",36,2,,,,,,2437.248046875
"H29409-04-01",41,2,,,,,,2437.248046875
"H29409-04-01",42,1,1000000,3000000,"P29409-009","-111",96,2437.248046875
"H29409-04-01",43,2,,,,,,2437.248046875
"H29409-04-01",44,2,,,,,,2437.248046875
"H29409-04-01",45,2,,,,,,2437.248046875
"H29410-04-01",21,1,1200000,0,"P29410-001","P29410-002",,1218.6240234375
"H29410-04-01",22,1,2500000,0,"P29410-001","P29410-002",,1218.6240234375
"H29410-04-01",23,2,,,,,,1218.6240234375
"H29410-04-01",31,2,,,,,,1218.6240234375
"H29410-04-01",32,2,,,,,,1218.6240234375
"H29410-04-01",33,2,,,,,,1218.6240234375
"H29410-04-01",34,2,,,,,,1218.6240234375
"H29410-04-01",35,2,,,,,,1218.6240234375
"H29410-04-01",36,2,,,,,,1218.6240234375
"H29410-04-01",41,2,,,,,,1218.6240234375
"H29410-04-01",42,2,,,,,,1218.6240234375
"H29410-04-01",43,2,,,,,,1218.6240234375
"H29410-04-01",44,2,,,,,,1218.6240234375
"H29410-04-01",45,2,,,,,,1218.6240234375
"H29410-04-02",21,2,,,,,,1218.6240234375
"H29410-04-02",22,2,,,,,,1218.6240234375
"H29410-04-02",23,2,,,,,,1218.6240234375
"H29410-04-02",31,2,,,,,,1218.6240234375
"H29410-04-02",32,2,,,,,,1218.6240234375
"H29410-04-02",33,2,,,,,,1218.6240234375
"H29410-04-02",34,2,,,,,,1218.6240234375
"H29410-04-02",35,2,,,,,,1218.6240234375
"H29410-04-02",36,2,,,,,,1218.6240234375
"H29410-04-02",41,2,,,,,,1218.6240234375
"H29410-04-02",42,2,,,,,,1218.6240234375
"H29410-04-02",43,2,,,,,,1218.6240234375
"H29410-04-02",44,2,,,,,,1218.6240234375
"H29410-04-02",45,2,,,,,,1218.6240234375
"H29501-04-01",21,2,,,,,,2437.248046875
"H29501-04-01",22,2,,,,,,2437.248046875
"H29501-04-01",23,2,,,,,,2437.248046875
"H29501-04-01",31,2,,,,,,2437.248046875
"H29501-04-01",32,2,,,,,,2437.248046875
"H29501-04-01",33,2,,,,,,2437.248046875
"H29501-04-01",34,2,,,,,,2437.248046875
"H29501-04-01",35,2,,,,,,2437.248046875
"H29501-04-01",36,2,,,,,,2437.248046875
"H29501-04-01",41,2,,,,,,2437.248046875
"H29501-04-01",42,1,500000,0,,"-111",7,2437.248046875
"H29501-04-01",43,2,,,,,,2437.248046875
"H29501-04-01",44,2,,,,,,2437.248046875
"H29501-04-01",45,2,,,,,,2437.248046875
"H29502-04-01",21,2,,,,,,2437.248046875
"H29502-04-01",22,2,,,,,,2437.248046875
"H29502-04-01",23,2,,,,,,2437.248046875
"H29502-04-01",31,2,,,,,,2437.248046875
"H29502-04-01",32,2,,,,,,2437.248046875
"H29502-04-01",33,2,,,,,,2437.248046875
"H29502-04-01",34,2,,,,,,2437.248046875
"H29502-04-01",35,2,,,,,,2437.248046875
"H29502-04-01",36,2,,,,,,2437.248046875
"H29502-04-01",41,2,,,,,,2437.248046875
"H29502-04-01",42,2,,,,,,2437.248046875
"H29502-04-01",43,2,,,,,,2437.248046875
"H29502-04-01",44,2,,,,,,2437.248046875
"H29502-04-01",45,2,,,,,,2437.248046875
"H29503-04-01",21,2,,,,,,2437.248046875
"H29503-04-01",22,2,,,,,,2437.248046875
"H29503-04-01",23,2,,,,,,2437.248046875
"H29503-04-01",31,2,,,,,,2437.248046875
"H29503-04-01",32,2,,,,,,2437.248046875
"H29503-04-01",33,2,,,,,,2437.248046875
"H29503-04-01",34,2,,,,,,2437.248046875
"H29503-04-01",35,2,,,,,,2437.248046875
"H29503-04-01",36,2,,,,,,2437.248046875
"H29503-04-01",41,2,,,,,,2437.248046875
"H29503-04-01",42,2,,,,,,2437.248046875
"H29503-04-01",43,2,,,,,,2437.248046875
"H29503-04-01",44,2,,,,,,2437.248046875
"H29503-04-01",45,2,,,,,,2437.248046875
"H29504-04-01",21,2,,,,,,2437.248046875
"H29504-04-01",22,2,,,,,,2437.248046875
"H29504-04-01",23,2,,,,,,2437.248046875
"H29504-04-01",31,2,,,,,,2437.248046875
"H29504-04-01",32,2,,,,,,2437.248046875
"H29504-04-01",33,2,,,,,,2437.248046875
"H29504-04-01",34,2,,,,,,2437.248046875
"H29504-04-01",35,2,,,,,,2437.248046875
"H29504-04-01",36,2,,,,,,2437.248046875
"H29504-04-01",41,2,,,,,,2437.248046875
"H29504-04-01",42,2,,,,,,2437.248046875
"H29504-04-01",43,2,,,,,,2437.248046875
"H29504-04-01",44,2,,,,,,2437.248046875
"H29504-04-01",45,2,,,,,,2437.248046875
"H29505-04-01",21,2,,,,,,2437.248046875
"H29505-04-01",22,2,,,,,,2437.248046875
"H29505-04-01",23,2,,,,,,2437.248046875
"H29505-04-01",31,2,,,,,,2437.248046875
"H29505-04-01",32,2,,,,,,2437.248046875
"H29505-04-01",33,2,,,,,,2437.248046875
"H29505-04-01",34,2,,,,,,2437.248046875
"H29505-04-01",35,2,,,,,,2437.248046875
"H29505-04-01",36,2,,,,,,2437.248046875
"H29505-04-01",41,2,,,,,,2437.248046875
"H29505-04-01",42,2,,,,,,2437.248046875
"H29505-04-01",43,2,,,,,,2437.248046875
"H29505-04-01",44,2,,,,,,2437.248046875
"H29505-04-01",45,2,,,,,,2437.248046875
"H29507-04-01",21,2,,,,,,2437.248046875
"H29507-04-01",22,2,,,,,,2437.248046875
"H29507-04-01",23,2,,,,,,2437.248046875
"H29507-04-01",31,2,,,,,,2437.248046875
"H29507-04-01",32,2,,,,,,2437.248046875
"H29507-04-01",33,2,,,,,,2437.248046875
"H29507-04-01",34,2,,,,,,2437.248046875
"H29507-04-01",35,2,,,,,,2437.248046875
"H29507-04-01",36,2,,,,,,2437.248046875
"H29507-04-01",41,2,,,,,,2437.248046875
"H29507-04-01",42,2,,,,,,2437.248046875
"H29507-04-01",43,2,,,,,,2437.248046875
"H29507-04-01",44,2,,,,,,2437.248046875
"H29507-04-01",45,2,,,,,,2437.248046875
"H29508-04-01",21,2,,,,,,2437.248046875
"H29508-04-01",22,2,,,,,,2437.248046875
"H29508-04-01",23,2,,,,,,2437.248046875
"H29508-04-01",31,2,,,,,,2437.248046875
"H29508-04-01",32,2,,,,,,2437.248046875
"H29508-04-01",33,2,,,,,,2437.248046875
"H29508-04-01",34,2,,,,,,2437.248046875
"H29508-04-01",35,2,,,,,,2437.248046875
"H29508-04-01",36,2,,,,,,2437.248046875
"H29508-04-01",41,2,,,,,,2437.248046875
"H29508-04-01",42,1,100000,0,"P29508-001","-111",7,2437.248046875
"H29508-04-01",43,2,,,,,,2437.248046875
"H29508-04-01",44,2,,,,,,2437.248046875
"H29508-04-01",45,2,,,,,,2437.248046875
"H29509-04-01",21,2,,,,,,2437.248046875
"H29509-04-01",22,2,,,,,,2437.248046875
"H29509-04-01",23,2,,,,,,2437.248046875
"H29509-04-01",31,2,,,,,,2437.248046875
"H29509-04-01",32,2,,,,,,2437.248046875
"H29509-04-01",33,2,,,,,,2437.248046875
"H29509-04-01",34,2,,,,,,2437.248046875
"H29509-04-01",35,2,,,,,,2437.248046875
"H29509-04-01",36,2,,,,,,2437.248046875
"H29509-04-01",41,2,,,,,,2437.248046875
"H29509-04-01",42,2,,,,,,2437.248046875
"H29509-04-01",43,2,,,,,,2437.248046875
"H29509-04-01",44,2,,,,,,2437.248046875
"H29509-04-01",45,2,,,,,,2437.248046875
"H29511-04-01",21,2,,,,,,2437.248046875
"H29511-04-01",22,2,,,,,,2437.248046875
"H29511-04-01",23,2,,,,,,2437.248046875
"H29511-04-01",31,2,,,,,,2437.248046875
"H29511-04-01",32,2,,,,,,2437.248046875
"H29511-04-01",33,2,,,,,,2437.248046875
"H29511-04-01",34,2,,,,,,2437.248046875
"H29511-04-01",35,2,,,,,,2437.248046875
"H29511-04-01",36,2,,,,,,2437.248046875
"H29511-04-01",41,2,,,,,,2437.248046875
"H29511-04-01",42,2,,,,,,2437.248046875
"H29511-04-01",43,2,,,,,,2437.248046875
"H29511-04-01",44,2,,,,,,2437.248046875
"H29511-04-01",45,2,,,,,,2437.248046875
"H29602-04-01",21,2,,,,,,812.415954589844
"H29602-04-01",22,2,,,,,,812.415954589844
"H29602-04-01",23,2,,,,,,812.415954589844
"H29602-04-01",31,2,,,,,,812.415954589844
"H29602-04-01",32,2,,,,,,812.415954589844
"H29602-04-01",33,2,,,,,,812.415954589844
"H29602-04-01",34,2,,,,,,812.415954589844
"H29602-04-01",35,2,,,,,,812.415954589844
"H29602-04-01",36,2,,,,,,812.415954589844
"H29602-04-01",41,2,,,,,,812.415954589844
"H29602-04-01",42,2,,,,,,812.415954589844
"H29602-04-01",43,2,,,,,,812.415954589844
"H29602-04-01",44,2,,,,,,812.415954589844
"H29602-04-01",45,2,,,,,,812.415954589844
"H29602-04-02",21,2,,,,,,812.415954589844
"H29602-04-02",22,2,,,,,,812.415954589844
"H29602-04-02",23,2,,,,,,812.415954589844
"H29602-04-02",31,2,,,,,,812.415954589844
"H29602-04-02",32,2,,,,,,812.415954589844
"H29602-04-02",33,2,,,,,,812.415954589844
"H29602-04-02",34,2,,,,,,812.415954589844
"H29602-04-02",35,2,,,,,,812.415954589844
"H29602-04-02",36,2,,,,,,812.415954589844
"H29602-04-02",41,2,,,,,,812.415954589844
"H29602-04-02",42,2,,,,,,812.415954589844
"H29602-04-02",43,2,,,,,,812.415954589844
"H29602-04-02",44,2,,,,,,812.415954589844
"H29602-04-02",45,2,,,,,,812.415954589844
"H29602-04-03",21,2,,,,,,812.415954589844
"H29602-04-03",22,2,,,,,,812.415954589844
"H29602-04-03",23,2,,,,,,812.415954589844
"H29602-04-03",31,2,,,,,,812.415954589844
"H29602-04-03",32,2,,,,,,812.415954589844
"H29602-04-03",33,2,,,,,,812.415954589844
"H29602-04-03",34,2,,,,,,812.415954589844
"H29602-04-03",35,2,,,,,,812.415954589844
"H29602-04-03",36,2,,,,,,812.415954589844
"H29602-04-03",41,2,,,,,,812.415954589844
"H29602-04-03",42,2,,,,,,812.415954589844
"H29602-04-03",43,2,,,,,,812.415954589844
"H29602-04-03",44,2,,,,,,812.415954589844
"H29602-04-03",45,2,,,,,,812.415954589844
"H29603-04-01",21,2,,,,,,1218.6240234375
"H29603-04-01",22,2,,,,,,1218.6240234375
"H29603-04-01",23,2,,,,,,1218.6240234375
"H29603-04-01",31,2,,,,,,1218.6240234375
"H29603-04-01",32,2,,,,,,1218.6240234375
"H29603-04-01",33,2,,,,,,1218.6240234375
"H29603-04-01",34,2,,,,,,1218.6240234375
"H29603-04-01",35,2,,,,,,1218.6240234375
"H29603-04-01",36,2,,,,,,1218.6240234375
"H29603-04-01",41,2,,,,,,1218.6240234375
"H29603-04-01",42,2,,,,,,1218.6240234375
"H29603-04-01",43,2,,,,,,1218.6240234375
"H29603-04-01",44,2,,,,,,1218.6240234375
"H29603-04-01",45,2,,,,,,1218.6240234375
"H29603-04-02",21,2,,,,,,1218.6240234375
"H29603-04-02",22,2,,,,,,1218.6240234375
"H29603-04-02",23,2,,,,,,1218.6240234375
"H29603-04-02",31,2,,,,,,1218.6240234375
"H29603-04-02",32,2,,,,,,1218.6240234375
"H29603-04-02",33,2,,,,,,1218.6240234375
"H29603-04-02",34,2,,,,,,1218.6240234375
"H29603-04-02",35,2,,,,,,1218.6240234375
"H29603-04-02",36,2,,,,,,1218.6240234375
"H29603-04-02",41,2,,,,,,1218.6240234375
"H29603-04-02",42,2,,,,,,1218.6240234375
"H29603-04-02",43,2,,,,,,1218.6240234375
"H29603-04-02",44,2,,,,,,1218.6240234375
"H29603-04-02",45,2,,,,,,1218.6240234375
"H29604-04-01",21,2,,,,,,812.415954589844
"H29604-04-01",22,2,,,,,,812.415954589844
"H29604-04-01",23,2,,,,,,812.415954589844
"H29604-04-01",31,2,,,,,,812.415954589844
"H29604-04-01",32,2,,,,,,812.415954589844
"H29604-04-01",33,2,,,,,,812.415954589844
"H29604-04-01",34,2,,,,,,812.415954589844
"H29604-04-01",35,2,,,,,,812.415954589844
"H29604-04-01",36,2,,,,,,812.415954589844
"H29604-04-01",41,2,,,,,,812.415954589844
"H29604-04-01",42,2,,,,,,812.415954589844
"H29604-04-01",43,2,,,,,,812.415954589844
"H29604-04-01",44,2,,,,,,812.415954589844
"H29604-04-01",45,2,,,,,,812.415954589844
"H29604-04-02",21,2,,,,,,812.415954589844
"H29604-04-02",22,2,,,,,,812.415954589844
"H29604-04-02",23,2,,,,,,812.415954589844
"H29604-04-02",31,2,,,,,,812.415954589844
"H29604-04-02",32,2,,,,,,812.415954589844
"H29604-04-02",33,2,,,,,,812.415954589844
"H29604-04-02",34,2,,,,,,812.415954589844
"H29604-04-02",35,2,,,,,,812.415954589844
"H29604-04-02",36,2,,,,,,812.415954589844
"H29604-04-02",41,2,,,,,,812.415954589844
"H29604-04-02",42,2,,,,,,812.415954589844
"H29604-04-02",43,2,,,,,,812.415954589844
"H29604-04-02",44,2,,,,,,812.415954589844
"H29604-04-02",45,2,,,,,,812.415954589844
"H29604-04-03",21,2,,,,,,812.415954589844
"H29604-04-03",22,2,,,,,,812.415954589844
"H29604-04-03",23,2,,,,,,812.415954589844
"H29604-04-03",31,2,,,,,,812.415954589844
"H29604-04-03",32,2,,,,,,812.415954589844
"H29604-04-03",33,2,,,,,,812.415954589844
"H29604-04-03",34,2,,,,,,812.415954589844
"H29604-04-03",35,2,,,,,,812.415954589844
"H29604-04-03",36,2,,,,,,812.415954589844
"H29604-04-03",41,2,,,,,,812.415954589844
"H29604-04-03",42,2,,,,,,812.415954589844
"H29604-04-03",43,2,,,,,,812.415954589844
"H29604-04-03",44,2,,,,,,812.415954589844
"H29604-04-03",45,2,,,,,,812.415954589844
"H29605-04-01",21,2,,,,,,2437.248046875
"H29605-04-01",22,2,,,,,,2437.248046875
"H29605-04-01",23,2,,,,,,2437.248046875
"H29605-04-01",31,2,,,,,,2437.248046875
"H29605-04-01",32,2,,,,,,2437.248046875
"H29605-04-01",33,2,,,,,,2437.248046875
"H29605-04-01",34,2,,,,,,2437.248046875
"H29605-04-01",35,2,,,,,,2437.248046875
"H29605-04-01",36,2,,,,,,2437.248046875
"H29605-04-01",41,2,,,,,,2437.248046875
"H29605-04-01",42,1,150000,80000,,"-111",9,2437.248046875
"H29605-04-01",43,2,,,,,,2437.248046875
"H29605-04-01",44,2,,,,,,2437.248046875
"H29605-04-01",45,2,,,,,,2437.248046875
"H29606-04-01",21,2,,,,,,2437.248046875
"H29606-04-01",22,2,,,,,,2437.248046875
"H29606-04-01",23,2,,,,,,2437.248046875
"H29606-04-01",31,2,,,,,,2437.248046875
"H29606-04-01",32,2,,,,,,2437.248046875
"H29606-04-01",33,2,,,,,,2437.248046875
